LapNumber,TyreLife,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,GapToLeader,GapToAhead,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,Driver_idx,Team_idx,dnf
38.0,9.0,11.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,81.522,57.46300000000019,17.56800000000021,12.418999999999869,1,0.0,0.0,,0.0,0.0,0.0,2941.718,8,6,0
39.0,10.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,80.482,58.190000000000055,17.135999999999967,12.9699999999998,1,0.0,0.0,,0.0,0.0,0.0,3022.2,8,6,0
40.0,11.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,81.452,59.98900000000003,18.334000000000287,12.735999999999876,1,0.0,0.0,,0.0,0.0,0.0,3103.652,8,6,0
41.0,12.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,81.475,61.82500000000027,19.576000000000022,12.677999999999884,1,0.0,0.0,,0.0,0.0,0.0,3185.127,8,6,0
42.0,13.0,11.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,82.395,64.70700000000033,21.713000000000193,11.317000000000007,1,0.0,0.0,,0.0,0.0,0.0,3267.522,8,6,0
43.0,14.0,11.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,81.66,66.81399999999985,23.55699999999979,11.682000000000244,1,0.0,0.0,,0.0,0.0,0.0,3349.182,8,6,0
44.0,15.0,11.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,81.474,68.49800000000005,24.998000000000047,13.297000000000025,1,0.0,0.0,,0.0,0.0,0.0,3430.656,8,6,0
55.0,26.0,11.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,81.045,10.86200000000008,3.871999999999389,2.3820000000005166,1,0.0,0.0,,0.0,0.0,0.0,1001.919,8,6,0
56.0,27.0,11.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,80.584,13.344999999999345,3.608999999999469,2.381000000000313,1,0.0,0.0,,0.0,0.0,0.0,1082.503,8,6,0
57.0,28.0,11.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,80.479,15.60400000000027,5.641999999999825,2.66399999999976,1,0.0,0.0,,0.0,0.0,0.0,1162.982,8,6,0
58.0,29.0,11.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,80.614,18.230000000000473,7.4760000000005675,2.6149999999997817,1,0.0,0.0,,0.0,0.0,0.0,1243.596,8,6,0
62.0,33.0,12.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,80.401,27.970000000000255,14.274000000000342,2.1810000000004948,1,0.0,0.0,,0.0,0.0,0.0,1566.808,8,6,0
63.0,34.0,12.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,5.0,0.0,0.0,80.915,30.296000000000276,15.9399999999996,2.2150000000001455,1,0.0,0.0,,0.0,0.0,0.0,1647.723,8,6,0
10.0,10.0,15.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,82.507,20.200000000000045,4.110000000000014,23.82299999999998,1,0.0,0.0,,0.0,0.0,0.0,558.569,12,1,0
11.0,11.0,14.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,82.103,21.01400000000001,3.3590000000000373,22.96300000000008,1,0.0,0.0,,0.0,0.0,0.0,640.672,12,1,0
22.0,22.0,6.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.404,29.186999999999898,2.1440000000000055,6.505000000000109,1,0.0,0.0,,0.0,0.0,0.0,1542.316,13,4,0
25.0,25.0,6.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.564,32.17099999999982,2.212999999999738,6.678000000000338,1,0.0,0.0,,0.0,0.0,0.0,1789.378,13,4,0
26.0,26.0,7.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.846,33.9380000000001,2.8460000000000036,6.557999999999993,1,0.0,0.0,,0.0,0.0,0.0,1872.224,13,4,0
27.0,27.0,7.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.153,34.77500000000009,2.69800000000032,7.868999999999687,1,0.0,0.0,,0.0,0.0,0.0,1954.377,13,4,0
32.0,3.0,7.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,81.598,37.996000000000095,2.2419999999997344,6.999000000000251,1,0.0,0.0,,0.0,0.0,0.0,2442.059,13,4,0
23.0,11.0,18.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.024,57.77999999999997,16.103000000000065,9.95900000000006,1,0.0,0.0,,0.0,0.0,0.0,1652.373,14,6,0
24.0,12.0,18.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.219,58.74500000000012,16.437000000000126,8.562999999999874,1,0.0,0.0,,0.0,0.0,0.0,1734.592,14,6,0
25.0,13.0,18.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.407,59.791999999999916,16.86499999999978,6.954000000000178,1,0.0,0.0,,0.0,0.0,0.0,1816.999,14,6,0
26.0,14.0,18.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.813,61.526000000000295,17.744000000000142,5.871999999999844,1,0.0,0.0,,0.0,0.0,0.0,1899.812,14,6,0
27.0,15.0,18.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.637,62.84699999999975,18.432999999999993,4.8400000000001455,1,0.0,0.0,,0.0,0.0,0.0,1982.449,14,6,0
15.0,4.0,14.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.564,40.422000000000025,2.2800000000002,4.958999999999833,1,0.0,0.0,,0.0,0.0,0.0,985.658,15,5,0
25.0,14.0,13.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.704,46.94599999999991,2.5039999999999054,6.63799999999992,1,0.0,0.0,,0.0,0.0,0.0,1804.153,15,5,0
26.0,15.0,13.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.46,48.327000000000226,3.23700000000008,6.586999999999989,1,0.0,0.0,,0.0,0.0,0.0,1886.613,15,5,0
27.0,16.0,13.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.242,49.253000000000156,4.065000000000055,6.976999999999862,1,0.0,0.0,,0.0,0.0,0.0,1968.855,15,5,0
38.0,27.0,12.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.252,58.276000000000295,5.863000000000284,3.0099999999997635,1,0.0,0.0,,0.0,0.0,0.0,2942.531,15,5,0
39.0,28.0,12.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.593,60.11400000000003,6.942000000000007,3.356999999999971,1,0.0,0.0,,0.0,0.0,0.0,3024.124,15,5,0
40.0,29.0,11.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.587,61.047999999999774,7.414999999999964,5.106999999999971,1,0.0,0.0,,0.0,0.0,0.0,3104.711,15,5,0
41.0,30.0,11.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.038,62.447000000000116,7.936999999999898,6.27599999999984,1,0.0,0.0,,0.0,0.0,0.0,3185.749,15,5,0
42.0,31.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.157,63.09100000000035,7.785000000000309,8.471000000000004,1,0.0,0.0,,0.0,0.0,0.0,3265.906,15,5,0
43.0,32.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.424,63.96199999999999,7.932000000000244,9.897999999999683,1,0.0,0.0,,0.0,0.0,0.0,3346.33,15,5,0
44.0,33.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.404,64.57600000000002,8.125,11.376999999999953,1,0.0,0.0,,0.0,0.0,0.0,3426.734,15,5,0
6.0,6.0,3.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,81.773,4.243000000000052,2.4329999999999927,2.716000000000008,1,0.0,0.0,,0.0,0.0,0.0,217.459,17,2,0
7.0,7.0,3.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,81.505,4.252000000000066,2.5310000000000628,2.591000000000008,1,0.0,0.0,,0.0,0.0,0.0,298.964,17,2,0
8.0,8.0,3.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,81.744,4.790000000000077,3.0970000000000937,3.0090000000000146,1,0.0,0.0,,0.0,0.0,0.0,380.708,17,2,0
9.0,9.0,3.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,82.495,6.0909999999998945,4.423999999999978,2.55600000000004,1,0.0,0.0,,0.0,0.0,0.0,463.203,17,2,0
10.0,10.0,3.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,83.096,7.92999999999995,5.777999999999906,2.2110000000001264,1,0.0,0.0,,0.0,0.0,0.0,546.299,17,2,0
13.0,2.0,14.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.334,38.009000000000015,30.464999999999918,2.213999999999942,1,0.0,0.0,,0.0,0.0,0.0,820.612,17,2,0
14.0,3.0,14.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.41,38.016999999999825,6.750999999999976,2.0720000000001164,1,0.0,0.0,,0.0,0.0,0.0,902.022,17,2,0
15.0,4.0,13.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.356,38.141999999999825,7.152999999999793,2.2800000000002,1,0.0,0.0,,0.0,0.0,0.0,983.378,17,2,0
25.0,14.0,11.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.552,44.44200000000001,12.050000000000182,2.5039999999999054,1,0.0,0.0,,0.0,0.0,0.0,1801.649,17,2,0
26.0,15.0,11.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.727,45.090000000000146,12.172000000000025,3.23700000000008,1,0.0,0.0,,0.0,0.0,0.0,1883.376,17,2,0
27.0,16.0,11.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.414,45.1880000000001,12.644000000000233,4.065000000000055,1,0.0,0.0,,0.0,0.0,0.0,1964.79,17,2,0
31.0,20.0,12.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.258,44.97200000000021,11.527000000000044,5.143000000000029,1,0.0,0.0,,0.0,0.0,0.0,2368.705,17,2,0
32.0,21.0,12.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.688,45.32999999999993,12.26299999999992,5.639000000000124,1,0.0,0.0,,0.0,0.0,0.0,2449.393,17,2,0
33.0,22.0,11.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.267,46.25,13.760999999999967,5.239000000000033,1,0.0,0.0,,0.0,0.0,0.0,2530.66,17,2,0
34.0,23.0,11.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.475,48.45400000000018,16.46199999999999,3.9470000000001164,1,0.0,0.0,,0.0,0.0,0.0,2613.135,17,2,0
35.0,24.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.852,50.185999999999694,18.6579999999999,3.41800000000012,1,0.0,0.0,,0.0,0.0,0.0,2694.987,17,2,0
36.0,25.0,9.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.675,50.90099999999984,19.5920000000001,4.311000000000149,1,0.0,0.0,,0.0,0.0,0.0,2775.662,17,2,0
37.0,26.0,9.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.544,51.73900000000003,20.552999999999884,5.07300000000032,1,0.0,0.0,,0.0,0.0,0.0,2856.206,17,2,0
38.0,27.0,9.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.462,52.41300000000001,21.271999999999935,5.863000000000284,1,0.0,0.0,,0.0,0.0,0.0,2936.668,17,2,0
39.0,28.0,9.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.514,53.172000000000025,21.72499999999991,6.942000000000007,1,0.0,0.0,,0.0,0.0,0.0,3017.182,17,2,0
40.0,29.0,9.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.114,53.63299999999981,22.440999999999804,7.414999999999964,1,0.0,0.0,,0.0,0.0,0.0,3097.296,17,2,0
41.0,30.0,9.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.516,54.51000000000022,22.49900000000025,7.936999999999898,1,0.0,0.0,,0.0,0.0,0.0,3177.812,17,2,0
42.0,31.0,9.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.309,55.30600000000004,22.848999999999705,7.785000000000309,1,0.0,0.0,,0.0,0.0,0.0,3258.121,17,2,0
43.0,32.0,9.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.277,56.029999999999745,23.894999999999982,7.932000000000244,1,0.0,0.0,,0.0,0.0,0.0,3338.398,17,2,0
44.0,33.0,9.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.211,56.45100000000002,24.257000000000062,8.125,1,0.0,0.0,,0.0,0.0,0.0,3418.609,17,2,0
32.0,19.0,4.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,79.952,33.06700000000001,13.579999999999927,12.26299999999992,1,0.0,0.0,,0.0,0.0,0.0,2437.13,18,9,0
33.0,20.0,4.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,79.769,32.48900000000003,13.309000000000196,13.760999999999967,1,0.0,0.0,,0.0,0.0,0.0,2516.899,18,9,0
34.0,21.0,4.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,79.774,31.99200000000019,13.034999999999854,16.46199999999999,1,0.0,0.0,,0.0,0.0,0.0,2596.673,18,9,0
35.0,22.0,4.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,79.656,31.527999999999793,12.746999999999844,18.6579999999999,1,0.0,0.0,,0.0,0.0,0.0,2676.329,18,9,0
36.0,23.0,4.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,79.741,31.30899999999974,12.634999999999764,19.5920000000001,1,0.0,0.0,,0.0,0.0,0.0,2756.07,18,9,0
37.0,24.0,4.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,79.583,31.18600000000015,12.590000000000146,20.552999999999884,1,0.0,0.0,,0.0,0.0,0.0,2835.653,18,9,0
38.0,25.0,4.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,79.743,31.141000000000076,12.786999999999807,21.271999999999935,1,0.0,0.0,,0.0,0.0,0.0,2915.396,18,9,0
39.0,26.0,4.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.061,31.447000000000116,13.202999999999975,21.72499999999991,1,0.0,0.0,,0.0,0.0,0.0,2995.457,18,9,0
40.0,27.0,3.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,79.398,31.192000000000007,13.089000000000397,22.440999999999804,1,0.0,0.0,,0.0,0.0,0.0,3074.855,18,9,0
41.0,28.0,3.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.458,32.01099999999997,14.080999999999676,22.49900000000025,1,0.0,0.0,,0.0,0.0,0.0,3155.313,18,9,0
42.0,29.0,3.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,79.959,32.457000000000335,14.403999999999996,22.848999999999705,1,0.0,0.0,,0.0,0.0,0.0,3235.272,18,9,0
43.0,30.0,3.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,79.231,32.13499999999976,13.882000000000062,23.894999999999982,1,0.0,0.0,,0.0,0.0,0.0,3314.503,18,9,0
44.0,31.0,3.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,79.849,32.19399999999996,13.94900000000007,24.257000000000062,1,0.0,0.0,,0.0,0.0,0.0,3394.352,18,9,0
45.0,32.0,3.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,80.339,32.365999999999985,13.885999999999967,24.423999999999978,1,0.0,0.0,,0.0,0.0,0.0,3474.691,18,9,0
59.0,46.0,3.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,79.629,8.876999999999498,3.0839999999998327,6.576000000000022,1,0.0,0.0,,0.0,0.0,0.0,1312.28,18,9,0
60.0,47.0,3.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,79.483,9.921000000000276,4.086999999999534,6.91399999999976,1,0.0,0.0,,0.0,0.0,0.0,1391.763,18,9,0
61.0,48.0,3.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,79.725,11.247000000000298,4.94800000000032,7.029999999999745,1,0.0,0.0,,0.0,0.0,0.0,1471.488,18,9,0
62.0,49.0,3.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,79.349,11.999000000000706,5.61200000000008,8.159999999999854,1,0.0,0.0,,0.0,0.0,0.0,1550.837,18,9,0
63.0,50.0,3.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,79.546,12.956000000000131,6.846999999999753,9.07800000000043,1,0.0,0.0,,0.0,0.0,0.0,1630.383,18,9,0
13.0,13.0,11.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.474,24.25,6.866999999999962,23.977999999999838,1,0.0,0.0,,0.0,0.0,0.0,806.853,19,8,0
14.0,14.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.871,25.718999999999824,7.224999999999909,22.993000000000166,1,0.0,0.0,,0.0,0.0,0.0,889.724,19,8,0
15.0,15.0,9.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.897,27.38499999999999,7.923999999999978,22.533999999999878,1,0.0,0.0,,0.0,0.0,0.0,972.621,19,8,0
16.0,16.0,9.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.664,28.77300000000014,8.16800000000012,21.94899999999984,1,0.0,0.0,,0.0,0.0,0.0,1055.285,19,8,0
17.0,17.0,9.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.666,30.414999999999964,8.56899999999996,21.57199999999989,1,0.0,0.0,,0.0,0.0,0.0,1137.951,19,8,0
18.0,18.0,9.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.959,32.51800000000003,9.286000000000058,20.868999999999915,1,0.0,0.0,,0.0,0.0,0.0,1220.91,19,8,0
19.0,19.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,83.244,34.50700000000006,10.098999999999933,19.766000000000076,1,0.0,0.0,,0.0,0.0,0.0,1304.154,19,8,0
20.0,20.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.972,36.27299999999991,10.46699999999987,19.19900000000007,1,0.0,0.0,,0.0,0.0,0.0,1387.126,19,8,0
21.0,21.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.896,38.05400000000009,11.111000000000104,18.346999999999753,1,0.0,0.0,,0.0,0.0,0.0,1470.022,19,8,0
22.0,22.0,9.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,82.871,39.763999999999896,11.545000000000073,17.455999999999904,1,0.0,0.0,,0.0,0.0,0.0,1552.893,19,8,0
23.0,23.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,83.377,41.67699999999991,12.586000000000013,16.103000000000065,1,0.0,0.0,,0.0,0.0,0.0,1636.27,19,8,0
24.0,24.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.885,42.30799999999999,11.971000000000004,16.437000000000126,1,0.0,0.0,,0.0,0.0,0.0,1718.155,19,8,0
25.0,25.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.979,42.927000000000135,11.636000000000422,16.86499999999978,1,0.0,0.0,,0.0,0.0,0.0,1800.134,19,8,0
26.0,26.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.934,43.78200000000015,11.289999999999964,17.744000000000142,1,0.0,0.0,,0.0,0.0,0.0,1882.068,19,8,0
27.0,27.0,10.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,4.0,0.0,0.0,81.948,44.41399999999976,10.376999999999953,18.432999999999993,1,0.0,0.0,,0.0,0.0,0.0,1964.016,19,8,0
59.0,59.0,17.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,80.165,25.46100000000024,4.861000000000786,2.3739999999997963,1,0.0,0.0,,0.0,0.0,0.0,1328.864,19,8,0
60.0,60.0,17.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,80.325,27.347000000000662,5.244999999999891,3.2150000000001455,1,0.0,0.0,,0.0,0.0,0.0,1409.189,19,8,0
61.0,61.0,17.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,80.419,29.36700000000019,5.770000000000437,3.733999999999469,1,0.0,0.0,,0.0,0.0,0.0,1489.608,19,8,0
62.0,62.0,17.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,80.871,31.64100000000053,6.5770000000002256,4.213999999999942,1,0.0,0.0,,0.0,0.0,0.0,1570.479,19,8,0
63.0,63.0,17.0,24.1,38.0,1009.7,0,39.4,291,4.1,Imola,4.909,63,4.0,0.0,0.0,80.756,33.80799999999999,6.557999999999083,4.764000000000124,1,0.0,0.0,,0.0,0.0,0.0,1651.235,19,8,0
20.0,1.0,3.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,78.033,16.894000000000005,16.894000000000005,24.24000000000001,1,0.0,,0.0,,,,1403.698,11,9,0
21.0,2.0,3.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,75.259,16.370999999999867,16.370999999999867,26.48400000000015,1,0.0,,0.0,,,,1478.957,11,9,0
7.0,7.0,7.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,80.931,12.753000000000043,3.036000000000058,5.708999999999946,1,0.0,,0.0,,,,397.298,13,4,0
12.0,12.0,7.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,77.53,12.758000000000038,4.826999999999998,31.45900000000006,1,0.0,,0.0,,,,793.533,13,4,0
13.0,13.0,7.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,76.799,13.56899999999996,4.538000000000011,32.93900000000008,1,0.0,,0.0,,,,870.332,13,4,0
78.0,58.0,3.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,4.0,0.0,0.0,75.02,3.6580000000003565,3.6580000000003565,16.91399999999976,1,0.0,,0.0,,,,2187.349,18,9,0
4.0,4.0,10.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,81.756,12.291999999999973,7.4979999999999905,2.2310000000000514,1,0.0,0.0,,0.0,0.0,0.0,271.207,7,6,0
5.0,5.0,10.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,81.71,13.535000000000025,8.099000000000046,2.944000000000017,1,0.0,0.0,,0.0,0.0,0.0,352.917,7,6,0
6.0,6.0,10.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,81.74,15.021000000000015,8.274000000000001,3.341000000000008,1,0.0,0.0,,0.0,0.0,0.0,434.657,7,6,0
7.0,7.0,10.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,82.315,16.404999999999973,8.966000000000008,3.7210000000000036,1,0.0,0.0,,0.0,0.0,0.0,516.972,7,6,0
8.0,8.0,10.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,82.263,17.840000000000032,9.299999999999955,4.388000000000034,1,0.0,0.0,,0.0,0.0,0.0,599.235,7,6,0
19.0,10.0,11.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,82.303,51.5619999999999,10.340999999999894,10.758000000000038,1,0.0,0.0,,0.0,0.0,0.0,1522.317,7,6,0
20.0,11.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.664,52.09999999999991,11.249999999999773,10.438000000000102,1,0.0,0.0,,0.0,0.0,0.0,1603.981,7,6,0
21.0,12.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.715,52.34400000000005,12.420000000000073,9.910000000000082,1,0.0,0.0,,0.0,0.0,0.0,1685.696,7,6,0
