LapNumber,SpeedFL,SpeedST,TyreLife,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,PitDuration,GapToLeader,GapToAhead,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,Driver_idx,Team_idx,dnf
14.0,276.0,310.0,5.0,15.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,82.607,0.0,45.64499999999998,30.444999999999936,-13.394000000000005,1,0.0,0.0,,0.0,0.0,0.0,1112.737,7,6,0
15.0,277.0,310.0,6.0,14.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.8,0.0,46.64099999999985,30.375999999999976,-13.225999999999885,1,0.0,0.0,,0.0,0.0,0.0,1194.537,7,6,0
16.0,277.0,311.0,7.0,13.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.549,0.0,47.53099999999995,26.185999999999922,-12.807999999999765,1,0.0,0.0,,0.0,0.0,0.0,1276.086,7,6,0
17.0,277.0,312.0,8.0,13.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.829,0.0,48.702999999999975,8.235000000000127,-12.32899999999995,1,0.0,0.0,,0.0,0.0,0.0,1357.915,7,6,0
18.0,277.0,312.0,9.0,13.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,82.099,0.0,50.108999999999924,9.385999999999967,-6.981999999999971,1,0.0,0.0,,0.0,0.0,0.0,1440.014,7,6,0
19.0,284.0,314.0,10.0,11.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,82.303,0.0,51.5619999999999,10.340999999999894,10.758000000000038,1,0.0,0.0,,0.0,0.0,0.0,1522.317,7,6,0
20.0,278.0,332.0,11.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.664,0.0,52.09999999999991,11.249999999999773,10.438000000000102,1,0.0,0.0,,0.0,0.0,0.0,1603.981,7,6,0
21.0,280.0,310.0,12.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.715,0.0,52.34400000000005,12.420000000000073,9.910000000000082,1,0.0,0.0,,0.0,0.0,0.0,1685.696,7,6,0
22.0,279.0,312.0,13.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,82.359,0.0,49.46799999999985,14.499000000000024,9.271000000000186,1,0.0,0.0,,0.0,0.0,0.0,1768.055,7,6,0
23.0,278.0,312.0,14.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.761,0.0,38.26599999999985,16.230000000000018,9.364000000000033,1,0.0,0.0,,0.0,0.0,0.0,1849.816,7,6,0
24.0,279.0,316.0,15.0,10.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,83.434,0.0,41.741999999999734,19.3599999999999,9.46100000000024,1,0.0,0.0,,0.0,0.0,0.0,1933.25,7,6,0
25.0,279.0,314.0,16.0,10.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,82.107,0.0,43.725000000000136,20.958000000000084,8.125,1,0.0,0.0,,0.0,0.0,0.0,2015.357,7,6,0
26.0,281.0,315.0,17.0,10.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.737,0.0,45.07999999999993,22.047000000000025,7.40099999999984,1,0.0,0.0,,0.0,0.0,0.0,2097.094,7,6,0
27.0,286.0,315.0,18.0,10.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.554,0.0,45.961999999999534,23.174999999999727,7.207000000000335,1,0.0,0.0,,0.0,0.0,0.0,2178.648,7,6,0
28.0,279.0,338.0,19.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,80.709,0.0,46.090999999999894,23.403999999999996,7.98700000000008,1,0.0,0.0,,0.0,0.0,0.0,2259.357,7,6,0
29.0,279.0,309.0,20.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.344,0.0,44.11500000000024,24.541999999999916,8.136999999999716,1,0.0,0.0,,0.0,0.0,0.0,2340.701,7,6,0
30.0,279.0,311.0,21.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.195,0.0,45.5029999999997,24.553999999999633,8.415000000000418,1,0.0,0.0,,0.0,0.0,0.0,2421.896,7,6,0
31.0,279.0,311.0,22.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.16,0.0,46.94399999999996,25.371000000000095,10.329999999999927,1,0.0,0.0,,0.0,0.0,0.0,2503.056,7,6,0
32.0,279.0,311.0,23.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.938,0.0,48.89899999999989,26.991999999999734,10.78500000000031,1,0.0,0.0,,0.0,0.0,0.0,2584.994,7,6,0
33.0,278.0,310.0,24.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.414,0.0,49.92599999999993,28.148999999999887,11.086999999999989,1,0.0,0.0,,0.0,0.0,0.0,2666.408,7,6,0
34.0,280.0,310.0,25.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.61,0.0,51.06200000000035,29.472999999999956,10.864000000000033,1,0.0,0.0,,0.0,0.0,0.0,2748.018,7,6,0
35.0,278.0,309.0,26.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.406,0.0,52.31800000000021,30.596000000000004,10.500999999999749,1,0.0,0.0,,0.0,0.0,0.0,2829.424,7,6,0
36.0,279.0,309.0,27.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.125,0.0,53.31399999999985,31.269000000000233,10.842999999999847,1,0.0,0.0,,0.0,0.0,0.0,2910.549,7,6,0
37.0,280.0,310.0,28.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.265,0.0,54.121999999999844,31.75,10.961999999999989,1,0.0,0.0,,0.0,0.0,0.0,2991.814,7,6,0
38.0,279.0,310.0,29.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.502,0.0,55.942999999999756,32.73999999999978,10.662000000000262,1,0.0,0.0,,0.0,0.0,0.0,3073.316,7,6,0
39.0,279.0,310.0,30.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.388,0.0,57.38599999999997,33.42899999999963,10.417000000000371,1,0.0,0.0,,0.0,0.0,0.0,3154.704,7,6,0
40.0,280.0,310.0,31.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.514,0.0,58.60699999999997,34.172999999999774,10.22400000000016,1,0.0,0.0,,0.0,0.0,0.0,3236.218,7,6,0
41.0,281.0,311.0,32.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.13,0.0,59.61200000000008,34.75,10.494000000000142,1,0.0,0.0,,0.0,0.0,0.0,3317.348,7,6,0
42.0,280.0,310.0,33.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.354,0.0,60.82499999999982,35.254999999999654,10.176000000000386,1,0.0,0.0,,0.0,0.0,0.0,3398.702,7,6,0
43.0,280.0,310.0,34.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.683,0.0,63.01899999999978,35.90899999999965,9.603000000000065,1,0.0,0.0,,0.0,0.0,0.0,3480.385,7,6,0
44.0,279.0,310.0,35.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,82.092,0.0,65.41699999999992,37.07099999999991,12.221000000000004,1,0.0,0.0,,0.0,0.0,0.0,3562.477,7,6,0
46.0,279.0,257.0,46.0,9.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,99.152,0.0,91.48500000000013,55.284000000000106,6.985000000000127,1,0.0,0.0,,0.0,0.0,0.0,147.032,7,6,0
47.0,279.0,308.0,47.0,9.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,80.811,0.0,92.66600000000017,36.307000000000244,5.7849999999998545,1,0.0,0.0,,0.0,0.0,0.0,227.843,7,6,0
48.0,278.0,307.0,48.0,9.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,80.805,0.0,94.09299999999985,38.777000000000044,4.8400000000001455,1,0.0,0.0,,0.0,0.0,0.0,308.648,7,6,0
49.0,279.0,308.0,49.0,9.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,80.699,0.0,91.60199999999986,40.878000000000156,4.925000000000182,1,0.0,0.0,,0.0,0.0,0.0,389.347,7,6,0
50.0,281.0,310.0,50.0,9.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,79.794,0.0,73.65599999999995,42.327999999999975,7.0219999999999345,1,0.0,0.0,,0.0,0.0,0.0,469.141,7,6,0
51.0,282.0,310.0,51.0,9.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,79.936,0.0,74.8119999999999,43.54199999999946,10.0600000000004,1,0.0,0.0,,0.0,0.0,0.0,549.077,7,6,0
52.0,282.0,310.0,52.0,9.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,79.987,0.0,76.0029999999997,44.884000000000015,9.878000000000611,1,0.0,0.0,,0.0,0.0,0.0,629.064,7,6,0
53.0,283.0,310.0,53.0,9.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,81.133,0.0,79.2510000000002,46.85699999999997,8.730999999999767,1,0.0,0.0,,0.0,0.0,0.0,710.197,7,6,0
54.0,203.0,314.0,54.0,9.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,92.815,0.0,94.30000000000018,60.414999999999964,11.180000000000291,0,0.0,1.0,,0.0,0.0,0.0,803.012,7,6,0
55.0,242.0,207.0,55.0,8.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,109.475,0.0,112.6190000000006,64.125,37.38299999999981,0,0.0,0.0,,0.0,1.0,0.0,912.487,7,6,0
57.0,255.0,256.0,57.0,8.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,109.896,0.0,41.95299999999952,25.235999999999876,79.77599999999984,0,0.0,0.0,,0.0,1.0,0.0,1116.132,7,6,0
58.0,85.0,305.0,58.0,8.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,99.049,0.0,9.117999999999483,1.5819999999994252,64.88900000000012,0,0.0,0.0,,0.0,1.0,0.0,1215.181,7,6,0
59.0,221.0,256.0,59.0,8.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,124.294,0.0,9.514000000000124,2.661000000000058,21.838999999999942,0,0.0,0.0,,0.0,1.0,0.0,1339.475,7,6,0
60.0,288.0,274.0,60.0,8.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,116.915,0.0,2.6729999999997744,0.7049999999999272,1.1500000000005457,0,0.0,0.0,,0.0,0.0,1.0,1456.39,7,6,0
61.0,288.0,325.0,61.0,7.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,79.023,0.0,5.95299999999952,0.36599999999998545,2.8479999999999563,1,0.0,0.0,,0.0,0.0,0.0,1535.413,7,6,0
62.0,290.0,309.0,62.0,7.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,78.282,0.0,8.30199999999968,0.9420000000000073,3.9899999999997817,1,0.0,0.0,,0.0,0.0,0.0,1613.695,7,6,0
63.0,292.0,334.0,63.0,7.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,77.575,0.0,9.5,0.5779999999995198,6.302000000000589,1,0.0,0.0,,0.0,0.0,0.0,1691.27,7,6,0
64.0,292.0,339.0,64.0,7.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,78.615,0.0,11.534999999999854,0.3599999999996726,7.52100000000064,1,0.0,0.0,,0.0,0.0,0.0,1769.885,7,6,0
65.0,287.0,341.0,65.0,6.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,78.056,0.0,12.596999999999753,-1.3220000000001164,10.364999999999782,1,0.0,0.0,,0.0,0.0,0.0,1847.941,7,6,0
66.0,286.0,317.0,66.0,6.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,78.496,0.0,13.648000000000138,-1.8599999999996726,11.884000000000015,1,0.0,0.0,,0.0,0.0,0.0,1926.437,7,6,0
1.0,279.0,304.0,1.0,13.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,89.953,0.0,7.073999999999998,1.0520000000000067,-3.6779999999999973,1,0.0,0.0,,0.0,0.0,0.0,25.553,8,7,0
2.0,282.0,312.0,2.0,13.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,83.22,0.0,10.082999999999998,1.460000000000008,-5.476999999999975,1,0.0,0.0,,0.0,0.0,0.0,108.773,8,7,0
3.0,282.0,336.0,3.0,13.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,82.634,0.0,12.850999999999999,1.9560000000000173,-7.302000000000021,1,0.0,0.0,,0.0,0.0,0.0,191.407,8,7,0
4.0,282.0,334.0,4.0,13.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,82.031,0.0,14.523000000000025,2.2310000000000514,-8.608000000000004,1,0.0,0.0,,0.0,0.0,0.0,273.438,8,7,0
5.0,279.0,335.0,5.0,13.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,82.423,0.0,16.479000000000042,2.944000000000017,-10.281000000000006,1,0.0,0.0,,0.0,0.0,0.0,355.861,8,7,0
6.0,280.0,331.0,6.0,13.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,82.137,0.0,18.362000000000023,3.341000000000008,-11.050000000000011,1,0.0,0.0,,0.0,0.0,0.0,437.998,8,7,0
7.0,280.0,331.0,7.0,13.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,82.695,0.0,20.125999999999976,3.7210000000000036,-12.023000000000025,1,0.0,0.0,,0.0,0.0,0.0,520.693,8,7,0
8.0,281.0,312.0,8.0,13.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,82.93,0.0,22.228000000000065,4.388000000000034,-13.11200000000008,1,0.0,0.0,,0.0,0.0,0.0,603.623,8,7,0
9.0,280.0,329.0,9.0,13.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,83.238,0.0,24.698999999999955,1.7749999999999773,-14.222999999999956,1,0.0,0.0,,0.0,0.0,0.0,686.861,8,7,0
10.0,280.0,329.0,10.0,12.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,82.7,0.0,26.509000000000015,-14.419999999999959,-15.894999999999982,1,0.0,0.0,,0.0,0.0,0.0,769.561,8,7,0
11.0,281.0,329.0,11.0,11.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,82.485,0.0,27.85800000000006,-13.39799999999991,-17.37600000000009,1,0.0,0.0,,0.0,0.0,0.0,852.046,8,7,0
12.0,281.0,330.0,12.0,11.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,82.828,0.0,29.595000000000027,-12.355000000000018,-19.118000000000052,1,0.0,0.0,,0.0,0.0,0.0,934.874,8,7,0
13.0,275.0,330.0,13.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,82.277,0.0,30.838999999999942,-12.979000000000042,-19.989000000000033,1,0.0,0.0,,0.0,0.0,0.0,1017.151,8,7,0
14.0,277.0,306.0,14.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,82.192,0.0,32.250999999999976,-13.394000000000005,-20.839999999999918,1,0.0,0.0,,0.0,0.0,0.0,1099.343,8,7,0
15.0,277.0,305.0,15.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,81.968,0.0,33.414999999999964,-13.225999999999885,-21.107999999999947,1,0.0,0.0,,0.0,0.0,0.0,1181.311,8,7,0
16.0,277.0,306.0,16.0,9.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,81.967,0.0,34.723000000000184,-12.807999999999765,-21.59400000000005,1,0.0,0.0,,0.0,0.0,0.0,1263.278,8,7,0
17.0,276.0,307.0,17.0,8.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,3.0,0.0,0.0,82.308,0.0,36.374000000000024,-12.32899999999995,-18.749000000000024,1,0.0,0.0,,0.0,0.0,0.0,1345.586,8,7,0
19.0,278.0,252.0,1.0,16.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,100.043,0.0,62.319999999999936,10.758000000000038,-26.48199999999997,1,0.0,0.0,,0.0,0.0,0.0,1533.075,8,7,0
20.0,280.0,306.0,2.0,15.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.344,0.0,62.53800000000001,10.438000000000102,-27.05099999999993,1,0.0,0.0,,0.0,0.0,0.0,1614.419,8,7,0
21.0,280.0,309.0,3.0,14.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.187,0.0,62.25400000000013,9.910000000000082,-28.131000000000085,1,0.0,0.0,,0.0,0.0,0.0,1695.606,8,7,0
22.0,280.0,312.0,4.0,14.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.72,0.0,58.73900000000003,9.271000000000186,-29.932999999999993,1,0.0,0.0,,0.0,0.0,0.0,1777.326,8,7,0
23.0,286.0,314.0,5.0,14.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.854,0.0,47.62999999999988,9.364000000000033,-32.319999999999936,1,0.0,0.0,,0.0,0.0,0.0,1859.18,8,7,0
24.0,285.0,341.0,6.0,13.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,83.531,0.0,51.202999999999975,9.46100000000024,-36.27300000000014,1,0.0,0.0,,0.0,0.0,0.0,1942.711,8,7,0
25.0,281.0,333.0,7.0,12.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,80.771,0.0,51.850000000000136,8.125,-37.43299999999999,1,0.0,0.0,,0.0,0.0,0.0,2023.482,8,7,0
26.0,281.0,311.0,8.0,12.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.013,0.0,52.48099999999977,7.40099999999984,-38.46300000000019,1,0.0,0.0,,0.0,0.0,0.0,2104.495,8,7,0
27.0,280.0,313.0,9.0,12.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.36,0.0,53.16899999999987,7.207000000000335,-39.8420000000001,1,0.0,0.0,,0.0,0.0,0.0,2185.855,8,7,0
28.0,283.0,314.0,10.0,12.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.489,0.0,54.077999999999975,7.98700000000008,-41.26999999999998,1,0.0,0.0,,0.0,0.0,0.0,2267.344,8,7,0
29.0,284.0,330.0,11.0,12.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.494,0.0,52.25199999999995,8.136999999999716,-42.784999999999854,1,0.0,0.0,,0.0,0.0,0.0,2348.838,8,7,0
30.0,283.0,331.0,12.0,12.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.473,0.0,53.91800000000012,8.415000000000418,-44.17000000000007,1,0.0,0.0,,0.0,0.0,0.0,2430.311,8,7,0
31.0,283.0,333.0,13.0,12.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,83.075,0.0,57.27399999999989,10.329999999999927,-47.159999999999854,1,0.0,0.0,,0.0,0.0,0.0,2513.386,8,7,0
32.0,279.0,332.0,14.0,11.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,82.393,0.0,59.6840000000002,10.78500000000031,-49.54600000000028,1,0.0,0.0,,0.0,0.0,0.0,2595.779,8,7,0
33.0,281.0,312.0,15.0,11.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.716,0.0,61.01299999999992,11.086999999999989,-51.021999999999935,1,0.0,0.0,,0.0,0.0,0.0,2677.495,8,7,0
34.0,285.0,330.0,16.0,11.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.387,0.0,61.926000000000386,10.864000000000033,-52.07100000000037,1,0.0,0.0,,0.0,0.0,0.0,2758.882,8,7,0
35.0,280.0,331.0,17.0,10.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.043,0.0,62.81899999999996,10.500999999999749,-52.71499999999969,1,0.0,0.0,,0.0,0.0,0.0,2839.925,8,7,0
36.0,280.0,307.0,18.0,10.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.467,0.0,64.1569999999997,10.842999999999847,-53.02299999999968,1,0.0,0.0,,0.0,0.0,0.0,2921.392,8,7,0
37.0,279.0,306.0,19.0,10.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.384,0.0,65.08399999999983,10.961999999999989,-53.29599999999982,1,0.0,0.0,,0.0,0.0,0.0,3002.776,8,7,0
38.0,280.0,307.0,20.0,10.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.202,0.0,66.60500000000002,10.662000000000262,-53.67300000000023,1,0.0,0.0,,0.0,0.0,0.0,3083.978,8,7,0
39.0,280.0,309.0,21.0,10.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.143,0.0,67.80300000000034,10.417000000000371,-53.903999999999996,1,0.0,0.0,,0.0,0.0,0.0,3165.121,8,7,0
40.0,280.0,309.0,22.0,10.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.321,0.0,68.83100000000013,10.22400000000016,-49.46900000000005,1,0.0,0.0,,0.0,0.0,0.0,3246.442,8,7,0
41.0,281.0,309.0,23.0,10.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.4,0.0,70.10600000000022,10.494000000000142,-32.30500000000029,1,0.0,0.0,,0.0,0.0,0.0,3327.842,8,7,0
42.0,281.0,309.0,24.0,10.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.036,0.0,71.0010000000002,10.176000000000386,-33.98700000000008,1,0.0,0.0,,0.0,0.0,0.0,3408.878,8,7,0
43.0,282.0,309.0,25.0,10.0,29.5,51.0,1003.1,0,49.4,351,1.0,Barcelona,4.655,66,2.0,0.0,0.0,81.11,0.0,72.62199999999984,9.603000000000065,-35.527000000000044,1,0.0,0.0,,0.0,0.0,0.0,3489.988,8,7,0
45.0,281.0,254.0,45.0,13.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,99.618,0.0,97.81799999999976,26.25,-61.353000000000065,1,0.0,0.0,,0.0,0.0,0.0,74.13,8,7,0
46.0,282.0,310.0,46.0,13.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,79.887,0.0,98.47000000000025,6.985000000000127,-61.363000000000284,1,0.0,0.0,,0.0,0.0,0.0,154.017,8,7,0
47.0,283.0,312.0,47.0,13.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,79.611,0.0,98.45100000000002,5.7849999999998545,-61.16800000000012,1,0.0,0.0,,0.0,0.0,0.0,233.628,8,7,0
48.0,289.0,313.0,48.0,13.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,79.86,0.0,98.93299999999999,4.8400000000001455,-61.72400000000016,1,0.0,0.0,,0.0,0.0,0.0,313.488,8,7,0
49.0,287.0,341.0,49.0,12.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,80.784,0.0,96.52700000000004,4.925000000000182,-62.77300000000014,1,0.0,0.0,,0.0,0.0,0.0,394.272,8,7,0
50.0,288.0,339.0,50.0,12.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,81.891,0.0,80.67799999999988,7.0219999999999345,-64.96699999999964,1,0.0,0.0,,0.0,0.0,0.0,476.163,8,7,0
51.0,287.0,335.0,51.0,12.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,82.974,0.0,84.8720000000003,10.0600000000004,-68.1260000000002,1,0.0,0.0,,0.0,0.0,0.0,559.137,8,7,0
52.0,283.0,335.0,52.0,11.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,79.805,0.0,85.88100000000031,9.878000000000611,-68.10000000000036,1,0.0,0.0,,0.0,0.0,0.0,638.942,8,7,0
53.0,283.0,312.0,53.0,11.0,28.4,61.0,1002.3,0,47.4,60,2.0,Barcelona,4.655,66,3.0,0.0,0.0,79.986,0.0,87.98199999999997,8.730999999999767,-68.41200000000026,1,0.0,0.0,,0.0,0.0,0.0,718.928,8,7,0
