Time_x,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,TimeStamp_x,TimeBin,Time_y,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeStamp_y,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,TotalTime,LeaderTime,GapToLeader,NextDriverTime,GapToAhead,PrevDriverTime,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,NextPitOutTime,PitDuration,Driver_idx,Team_idx,dnf,status_14,status_126,status_16,status_167,status_67,status_671,status_71,status_26,status_6,status_2,status_6712,status_712
0 days 02:08:15.783000,ALO,14,0 days 00:01:21.378000,50.0,3.0,,,0 days 00:00:23.501000,0 days 00:00:32.689000,0 days 00:00:25.188000,0 days 02:07:17.936000,0 days 02:07:50.625000,0 days 02:08:15.813000,257.0,266.0,284.0,334.0,False,SOFT,50.0,False,Aston Martin,0 days 02:06:54.405000,2025-06-01 14:10:58.603,1,13.0,,,False,True,0 days 02:08:15.783000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,81.378,4142.135,4060.071,82.0640000000003,4140.749,1.386000000000422,4147.377,5.242000000000189,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:07:57.549000,,0,3,3,False,,,,,,,,,,,,
0 days 02:09:37.912000,ALO,14,0 days 00:01:22.129000,51.0,3.0,,,0 days 00:00:24.538000,0 days 00:00:32.937000,0 days 00:00:24.654000,0 days 02:08:40.351000,0 days 02:09:13.288000,0 days 02:09:37.942000,252.0,272.0,280.0,245.0,False,SOFT,51.0,False,Aston Martin,0 days 02:08:15.783000,2025-06-01 14:12:19.981,1,13.0,,,False,True,0 days 02:09:37.912000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,82.129,4224.264,4138.851,85.41300000000047,4223.723,0.5410000000001673,4227.871,3.606999999999971,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:09:19.678000,,0,3,3,False,,,,,,,,,,,,
0 days 02:10:58.144000,ALO,14,0 days 00:01:20.232000,52.0,3.0,,,0 days 00:00:23.507000,0 days 00:00:32.600000,0 days 00:00:24.125000,0 days 02:10:01.449000,0 days 02:10:34.049000,0 days 02:10:58.174000,269.0,277.0,283.0,333.0,False,SOFT,52.0,False,Aston Martin,0 days 02:09:37.912000,2025-06-01 14:13:42.110,1,12.0,,,False,True,0 days 02:10:58.144000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,80.232,4304.496,4217.647,86.84900000000016,4303.528,0.9679999999998472,4305.958,1.4619999999995343,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:10:39.910000,,0,3,3,False,,,,,,,,,,,,
0 days 02:12:18.281000,ALO,14,0 days 00:01:20.137000,53.0,3.0,,,0 days 00:00:23.465000,0 days 00:00:32.557000,0 days 00:00:24.115000,0 days 02:11:21.639000,0 days 02:11:54.196000,0 days 02:12:18.311000,271.0,265.0,281.0,326.0,False,SOFT,53.0,False,Aston Martin,0 days 02:10:58.144000,2025-06-01 14:15:02.342,1,12.0,,,False,True,0 days 02:12:18.281000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,80.137,4384.633,4295.532,89.10099999999966,4383.514,1.1189999999996871,4386.916,2.2830000000003565,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:12:00.047000,,0,3,3,False,,,,,,,,,,,,
0 days 02:13:55.669000,ALO,14,0 days 00:01:37.388000,54.0,3.0,,0 days 02:13:53.176000,0 days 00:00:23.591000,0 days 00:00:40.736000,0 days 00:00:33.061000,0 days 02:12:41.902000,0 days 02:13:22.638000,0 days 02:13:55.699000,262.0,212.0,281.0,309.0,False,SOFT,54.0,False,Aston Martin,0 days 02:12:18.281000,2025-06-01 14:16:22.479,124,11.0,,,False,False,0 days 02:13:55.669000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,97.388,4482.021,4373.298,108.72299999999996,4478.778,3.2429999999994834,4485.671,3.6500000000005457,0,0.0,1.0,,0.0,0.0,0.0,0 days 00:13:37.435000,0 days 02:14:15.132000,0 days 00:00:21.956000,3,3,False,,,,,,,,,,,,
0 days 02:16:14.369000,ALO,14,0 days 00:02:18.700000,55.0,4.0,0 days 02:14:15.132000,,0 days 00:00:48.056000,0 days 00:00:51.391000,0 days 00:00:39.253000,0 days 02:14:43.755000,0 days 02:15:35.146000,0 days 02:16:14.399000,210.0,100.0,165.0,254.0,False,SOFT,55.0,False,Aston Martin,0 days 02:13:55.669000,2025-06-01 14:17:59.867,4,14.0,,,False,False,0 days 02:16:14.369000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,138.7,4620.7210000000005,4464.454,156.26700000000073,4619.759,0.9620000000004438,4621.749,1.0279999999993379,0,0.0,0.0,,0.0,1.0,0.0,0 days 00:15:56.135000,,0,3,3,False,,,,,,,,,,,,
0 days 02:18:21.750000,ALO,14,0 days 00:02:07.381000,56.0,4.0,,,0 days 00:00:38.504000,0 days 00:00:48.902000,0 days 00:00:39.975000,0 days 02:16:52.903000,0 days 02:17:41.805000,0 days 02:18:21.780000,144.0,139.0,170.0,222.0,False,SOFT,56.0,False,Aston Martin,0 days 02:16:14.369000,2025-06-01 14:20:18.567,4,13.0,,,False,False,0 days 02:18:21.750000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,127.381,4748.102,4613.248,134.85400000000027,4746.639,1.462999999999738,4749.035,0.9329999999999927,0,0.0,0.0,,0.0,1.0,0.0,0 days 00:18:03.516000,,0,3,3,False,,,,,,,,,,,,
0 days 02:20:17.157000,ALO,14,0 days 00:01:55.407000,57.0,4.0,,,0 days 00:00:37.871000,0 days 00:00:48.565000,0 days 00:00:28.971000,0 days 02:18:59.651000,0 days 02:19:48.216000,0 days 02:20:17.187000,131.0,121.0,272.0,247.0,False,SOFT,57.0,False,Aston Martin,0 days 02:18:21.750000,2025-06-01 14:22:25.948,4,13.0,,,False,False,0 days 02:20:17.157000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,115.407,4863.509,4738.765,124.74399999999969,4863.093,0.41600000000016735,4864.09,0.581000000000131,0,0.0,0.0,,0.0,1.0,0.0,0 days 00:19:58.923000,,0,3,3,False,,,,,,,,,,,,
0 days 02:21:40.817000,ALO,14,0 days 00:01:23.660000,58.0,4.0,,,0 days 00:00:24.515000,0 days 00:00:33.887000,0 days 00:00:25.258000,0 days 02:20:41.702000,0 days 02:21:15.589000,0 days 02:21:40.847000,235.0,252.0,275.0,309.0,False,SOFT,58.0,False,Aston Martin,0 days 02:20:17.157000,2025-06-01 14:24:21.355,4,13.0,,,False,False,0 days 02:21:40.817000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,83.66,4947.169,4870.649,76.51999999999953,4945.831,1.337999999999738,4947.663,0.49399999999968713,0,0.0,0.0,,0.0,1.0,0.0,0 days 00:21:22.583000,,0,3,3,False,,,,,,,,,,,,
0 days 02:23:02.044000,ALO,14,0 days 00:01:21.227000,59.0,4.0,,,0 days 00:00:24.198000,0 days 00:00:32.553000,0 days 00:00:24.476000,0 days 02:22:05.045000,0 days 02:22:37.598000,0 days 02:23:02.074000,269.0,269.0,277.0,307.0,False,SOFT,59.0,False,Aston Martin,0 days 02:21:40.817000,2025-06-01 14:25:45.015,4,13.0,,,False,False,0 days 02:23:02.044000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,81.227,5028.396,4994.547,33.84900000000016,5027.583,0.8130000000001019,5029.767,1.3710000000000946,0,0.0,0.0,,0.0,1.0,0.0,0 days 00:22:43.810000,,0,3,3,False,,,,,,,,,,,,
0 days 02:24:36.828000,ALO,14,0 days 00:01:34.784000,60.0,4.0,,,0 days 00:00:24.491000,0 days 00:00:37.616000,0 days 00:00:32.677000,0 days 02:23:26.565000,0 days 02:24:04.181000,0 days 02:24:36.858000,234.0,133.0,288.0,310.0,False,SOFT,60.0,False,Aston Martin,0 days 02:23:02.044000,2025-06-01 14:27:06.242,41,13.0,,,False,False,0 days 02:24:36.828000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,94.784,5123.18,5118.303,4.8770000000004075,5122.947,0.23300000000017462,5123.744,0.5639999999993961,0,0.0,0.0,,0.0,0.0,1.0,0 days 00:24:18.594000,,0,3,3,False,,,,,,,,,,,,
0 days 02:25:57.466000,ALO,14,0 days 00:01:20.638000,61.0,4.0,,,0 days 00:00:24.223000,0 days 00:00:32.586000,0 days 00:00:23.829000,0 days 02:25:01.081000,0 days 02:25:33.667000,0 days 02:25:57.496000,284.0,272.0,283.0,315.0,False,SOFT,61.0,False,Aston Martin,0 days 02:24:36.828000,2025-06-01 14:28:41.026,1,12.0,,,False,True,0 days 02:25:57.466000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,80.638,5203.818,5194.046,9.771999999999935,5203.309,0.5090000000000146,5204.81,0.9920000000001892,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:25:39.232000,,0,3,3,False,,,,,,,,,,,,
0 days 02:27:17.016000,ALO,14,0 days 00:01:19.550000,62.0,4.0,,,0 days 00:00:23.592000,0 days 00:00:32.193000,0 days 00:00:23.765000,0 days 02:26:21.088000,0 days 02:26:53.281000,0 days 02:27:17.046000,270.0,276.0,287.0,309.0,False,SOFT,62.0,False,Aston Martin,0 days 02:25:57.466000,2025-06-01 14:30:01.664,1,12.0,,,False,True,0 days 02:27:17.016000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,79.55,5283.368,5269.979,13.389000000000124,5282.872,0.4960000000000946,5284.974,1.6059999999997672,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:26:58.782000,,0,3,3,False,,,,,,,,,,,,
0 days 02:28:36.902000,ALO,14,0 days 00:01:19.886000,63.0,4.0,,,0 days 00:00:23.254000,0 days 00:00:32.725000,0 days 00:00:23.907000,0 days 02:27:40.300000,0 days 02:28:13.025000,0 days 02:28:36.932000,266.0,281.0,287.0,331.0,False,SOFT,63.0,False,Aston Martin,0 days 02:27:17.016000,2025-06-01 14:31:21.214,1,12.0,,,False,True,0 days 02:28:36.902000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,79.886,5363.254,5346.356,16.89800000000014,5362.851,0.4030000000002474,5364.383,1.1289999999999054,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:28:18.668000,,0,3,3,False,,,,,,,,,,,,
0 days 02:29:55.965000,ALO,14,0 days 00:01:19.063000,64.0,4.0,,,0 days 00:00:23.192000,0 days 00:00:32.069000,0 days 00:00:23.802000,0 days 02:29:00.124000,0 days 02:29:32.193000,0 days 02:29:55.995000,248.0,271.0,287.0,338.0,False,SOFT,64.0,False,Aston Martin,0 days 02:28:36.902000,2025-06-01 14:32:41.100,1,11.0,,,False,True,0 days 02:29:55.965000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,79.063,5442.317,5422.936,19.381000000000313,5441.992,0.3249999999998181,5443.3949999999995,1.0779999999995198,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:29:37.731000,,0,3,3,False,,,,,,,,,,,,
0 days 02:31:14.459000,ALO,14,0 days 00:01:18.494000,65.0,4.0,,,0 days 00:00:22.827000,0 days 00:00:32.013000,0 days 00:00:23.654000,0 days 02:30:18.822000,0 days 02:30:50.835000,0 days 02:31:14.489000,269.0,273.0,283.0,331.0,True,SOFT,65.0,False,Aston Martin,0 days 02:29:55.965000,2025-06-01 14:34:00.163,1,10.0,,,False,True,0 days 02:31:14.459000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,78.494,5520.811,5499.93,20.880999999999403,5516.108,4.70299999999952,5522.892,2.081000000000131,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:30:56.225000,,0,3,3,False,,,,,,,,,,,,
0 days 02:32:32.587000,ALO,14,0 days 00:01:18.128000,66.0,4.0,,,0 days 00:00:22.956000,0 days 00:00:31.621000,0 days 00:00:23.551000,0 days 02:31:37.445000,0 days 02:32:09.066000,0 days 02:32:32.617000,275.0,285.0,285.0,303.0,True,SOFT,66.0,False,Aston Martin,0 days 02:31:14.459000,2025-06-01 14:35:18.657,1,10.0,,,False,True,0 days 02:32:32.587000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,78.128,5598.939,5577.375,21.564000000000306,5595.257,3.6820000000006985,5602.907,3.967999999999847,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:32:14.353000,,0,3,3,False,,,,,,,,,,,,
0 days 01:00:39.923000,LEC,16,0 days 00:01:26.275000,1.0,1.0,,,,0 days 00:00:33.173000,0 days 00:00:24.382000,,0 days 01:00:15.584000,0 days 01:00:40.576000,251.0,266.0,281.0,291.0,False,SOFT,1.0,False,Ferrari,0 days 00:59:13.393000,2025-06-01 13:03:17.591,1,5.0,,,False,False,0 days 01:00:39.923000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,86.275,86.275,82.879,3.396000000000001,85.349,0.9260000000000019,86.617,0.34199999999999875,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:00:21.875000,,0,4,4,False,,,,,,,,,,,,
0 days 01:02:01.344000,LEC,16,0 days 00:01:21.421000,2.0,1.0,,,0 days 00:00:24.415000,0 days 00:00:32.960000,0 days 00:00:24.046000,0 days 01:01:04.381000,0 days 01:01:37.341000,0 days 01:02:01.387000,257.0,278.0,279.0,307.0,True,SOFT,2.0,False,Ferrari,0 days 01:00:39.923000,2025-06-01 13:04:44.121,1,5.0,,,False,True,0 days 01:02:01.344000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.421,167.69600000000003,163.09,4.606000000000023,166.71699999999998,0.9790000000000418,168.18099999999998,0.4849999999999568,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:01:43.296000,,0,4,4,False,,,,,,,,,,,,
0 days 01:03:22.153000,LEC,16,0 days 00:01:20.809000,3.0,1.0,,,0 days 00:00:24.264000,0 days 00:00:32.473000,0 days 00:00:24.072000,0 days 01:02:25.651000,0 days 01:02:58.124000,0 days 01:03:22.196000,266.0,280.0,280.0,309.0,True,SOFT,3.0,False,Ferrari,0 days 01:02:01.344000,2025-06-01 13:06:05.542,1,5.0,,,False,True,0 days 01:03:22.153000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,80.809,248.505,242.95600000000002,5.548999999999978,247.47,1.0349999999999966,249.566,1.061000000000007,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:03:04.105000,,0,4,4,False,,,,,,,,,,,,
0 days 01:04:42.878000,LEC,16,0 days 00:01:20.725000,4.0,1.0,,,0 days 00:00:23.886000,0 days 00:00:32.381000,0 days 00:00:24.458000,0 days 01:03:46.082000,0 days 01:04:18.463000,0 days 01:04:42.921000,267.0,278.0,280.0,308.0,True,SOFT,4.0,False,Ferrari,0 days 01:03:22.153000,2025-06-01 13:07:26.351,1,5.0,,,False,True,0 days 01:04:42.878000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,80.725,329.23,323.315,5.9150000000000205,328.109,1.1210000000000377,330.692,1.461999999999989,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:04:24.830000,,0,4,4,False,,,,,,,,,,,,
0 days 01:06:03.628000,LEC,16,0 days 00:01:20.750000,5.0,1.0,,,0 days 00:00:23.909000,0 days 00:00:32.475000,0 days 00:00:24.366000,0 days 01:05:06.830000,0 days 01:05:39.305000,0 days 01:06:03.671000,259.0,284.0,283.0,311.0,False,SOFT,5.0,False,Ferrari,0 days 01:04:42.878000,2025-06-01 13:08:47.076,1,5.0,,,False,True,0 days 01:06:03.628000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,80.75,409.98,403.782,6.198000000000036,409.21799999999996,0.7620000000000573,411.822,1.8419999999999845,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:05:45.580000,,0,4,4,False,,,,,,,,,,,,
0 days 01:07:24.996000,LEC,16,0 days 00:01:21.368000,6.0,1.0,,,0 days 00:00:23.784000,0 days 00:00:32.764000,0 days 00:00:24.820000,0 days 01:06:27.455000,0 days 01:07:00.219000,0 days 01:07:25.039000,257.0,254.0,283.0,329.0,False,SOFT,6.0,False,Ferrari,0 days 01:06:03.628000,2025-06-01 13:10:07.826,1,5.0,,,False,True,0 days 01:07:24.996000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.368,491.348,484.036,7.312000000000012,490.783,0.5649999999999977,493.205,1.856999999999971,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:07:06.948000,,0,4,4,False,,,,,,,,,,,,
0 days 01:08:46.718000,LEC,16,0 days 00:01:21.722000,7.0,1.0,,,0 days 00:00:24.036000,0 days 00:00:33.025000,0 days 00:00:24.661000,0 days 01:07:49.075000,0 days 01:08:22.100000,0 days 01:08:46.761000,250.0,277.0,282.0,332.0,False,SOFT,7.0,False,Ferrari,0 days 01:07:24.996000,2025-06-01 13:11:29.194,1,5.0,,,False,True,0 days 01:08:46.718000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.722,573.0699999999999,564.967,8.102999999999952,572.406,0.6639999999999873,574.889,1.8190000000000737,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:08:28.670000,,0,4,4,False,,,,,,,,,,,,
0 days 01:10:08.559000,LEC,16,0 days 00:01:21.841000,8.0,1.0,,,0 days 00:00:23.946000,0 days 00:00:33.269000,0 days 00:00:24.626000,0 days 01:09:10.707000,0 days 01:09:43.976000,0 days 01:10:08.602000,251.0,267.0,285.0,326.0,False,SOFT,8.0,False,Ferrari,0 days 01:08:46.718000,2025-06-01 13:12:50.916,1,5.0,,,False,True,0 days 01:10:08.559000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.841,654.911,645.795,9.115999999999985,654.335,0.5759999999999081,656.627,1.7160000000000082,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:09:50.511000,,0,4,4,False,,,,,,,,,,,,
0 days 01:11:30.686000,LEC,16,0 days 00:01:22.127000,9.0,1.0,,,0 days 00:00:24.302000,0 days 00:00:33.121000,0 days 00:00:24.704000,0 days 01:10:32.904000,0 days 01:11:06.025000,0 days 01:11:30.729000,257.0,279.0,282.0,333.0,False,SOFT,9.0,False,Ferrari,0 days 01:10:08.559000,2025-06-01 13:14:12.757,1,5.0,,,False,True,0 days 01:11:30.686000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,82.127,737.038,726.562,10.475999999999999,736.309,0.7290000000000418,738.763,1.7250000000000227,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:11:12.638000,,0,4,4,False,,,,,,,,,,,,
0 days 01:12:51.714000,LEC,16,0 days 00:01:21.028000,10.0,1.0,,,0 days 00:00:23.929000,0 days 00:00:32.569000,0 days 00:00:24.530000,0 days 01:11:54.658000,0 days 01:12:27.227000,0 days 01:12:51.757000,269.0,279.0,279.0,327.0,False,SOFT,10.0,False,Ferrari,0 days 01:11:30.686000,2025-06-01 13:15:34.884,1,4.0,,,False,True,0 days 01:12:51.714000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.028,818.066,807.452,10.614000000000033,812.027,6.038999999999987,819.377,1.3109999999999218,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:12:33.666000,,0,4,4,False,,,,,,,,,,,,
0 days 01:14:12.718000,LEC,16,0 days 00:01:21.004000,11.0,1.0,,,0 days 00:00:23.860000,0 days 00:00:32.687000,0 days 00:00:24.457000,0 days 01:13:15.617000,0 days 01:13:48.304000,0 days 01:14:12.761000,264.0,272.0,279.0,307.0,False,SOFT,11.0,False,Ferrari,0 days 01:12:51.714000,2025-06-01 13:16:55.912,1,4.0,,,False,True,0 days 01:14:12.718000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.004,899.0699999999999,888.588,10.481999999999971,892.986,6.083999999999946,900.929,1.8590000000000373,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:13:54.670000,,0,4,4,False,,,,,,,,,,,,
0 days 01:15:33.804000,LEC,16,0 days 00:01:21.086000,12.0,1.0,,,0 days 00:00:23.835000,0 days 00:00:32.656000,0 days 00:00:24.595000,0 days 01:14:36.596000,0 days 01:15:09.252000,0 days 01:15:33.847000,272.0,279.0,280.0,309.0,False,SOFT,12.0,False,Ferrari,0 days 01:14:12.718000,2025-06-01 13:18:16.916,1,4.0,,,False,True,0 days 01:15:33.804000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.086,980.156,969.679,10.476999999999975,974.447,5.708999999999946,982.544,2.3880000000000337,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:15:15.756000,,0,4,4,False,,,,,,,,,,,,
0 days 01:16:55.210000,LEC,16,0 days 00:01:21.406000,13.0,1.0,,,0 days 00:00:24.084000,0 days 00:00:32.653000,0 days 00:00:24.669000,0 days 01:15:57.931000,0 days 01:16:30.584000,0 days 01:16:55.253000,,281.0,277.0,309.0,False,SOFT,13.0,False,Ferrari,0 days 01:15:33.804000,2025-06-01 13:19:38.002,1,4.0,,,False,True,0 days 01:16:55.210000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.406,1061.562,1050.712,10.849999999999909,1060.04,1.5219999999999345,1064.372,2.810000000000173,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:16:37.162000,,0,4,4,False,,,,,,,,,,,,
0 days 01:18:16.551000,LEC,16,0 days 00:01:21.341000,14.0,1.0,,,0 days 00:00:24,0 days 00:00:32.653000,0 days 00:00:24.688000,0 days 01:17:19.253000,0 days 01:17:51.906000,0 days 01:18:16.594000,,274.0,277.0,308.0,False,SOFT,14.0,False,Ferrari,0 days 01:16:55.210000,2025-06-01 13:20:59.408,1,3.0,,,False,True,0 days 01:18:16.551000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.341,1142.903,1131.492,11.411000000000058,1135.636,7.267000000000053,1146.692,3.7889999999999873,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:17:58.503000,,0,4,4,False,,,,,,,,,,,,
0 days 01:19:38.251000,LEC,16,0 days 00:01:21.700000,15.0,1.0,,,0 days 00:00:24.108000,0 days 00:00:32.807000,0 days 00:00:24.785000,0 days 01:18:40.702000,0 days 01:19:13.509000,0 days 01:19:38.294000,266.0,280.0,278.0,306.0,False,SOFT,15.0,False,Ferrari,0 days 01:18:16.551000,2025-06-01 13:22:20.749,1,3.0,,,False,True,0 days 01:19:38.251000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.7,1224.603,1212.296,12.307000000000016,1216.562,8.041000000000167,1228.561,3.9579999999998563,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:19:20.203000,,0,4,4,False,,,,,,,,,,,,
0 days 01:20:59.732000,LEC,16,0 days 00:01:21.481000,16.0,1.0,,,0 days 00:00:24.114000,0 days 00:00:32.767000,0 days 00:00:24.600000,0 days 01:20:02.408000,0 days 01:20:35.175000,0 days 01:20:59.775000,272.0,285.0,278.0,307.0,False,SOFT,16.0,False,Ferrari,0 days 01:19:38.251000,2025-06-01 13:23:42.449,1,3.0,,,False,True,0 days 01:20:59.732000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.481,1306.084,1292.955,13.129000000000133,1297.228,8.855999999999995,1311.85,5.765999999999849,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:20:41.684000,,0,4,4,False,,,,,,,,,,,,
