LapNumber,SpeedFL,SpeedST,TyreLife,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,PitDuration,GapToLeader,GapToAhead,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,Driver_idx,Team_idx,dnf
28.0,341.0,324.0,28.0,14.0,20.6,60.0,1020.9,0,26.5,226,2.0,Baku,6.003,51,3.0,0.0,0.0,110.592,21.235,138.64000000000033,91.125,-12.063000000000102,1,0.0,0.0,0.0,,0.0,0.0,3066.099,19,8,0
19.0,247.0,280.0,19.0,4.0,29.1,80.0,1010.7,0,34.5,233,0.8,Marina Bay,4.94,62,3.0,0.0,0.0,103.287,24.07,15.309999999999945,-50.653999999999996,,1,0.0,,,,,,1525.445,0,0,0
24.0,249.0,283.0,24.0,17.0,29.1,80.0,1010.7,0,34.5,233,0.8,Marina Bay,4.94,62,2.0,0.0,0.0,104.096,25.588,67.05799999999999,-0.8200000000001637,-0.8240000000000691,1,0.0,,,,,,2063.144,1,1,1
51.0,224.0,284.0,27.0,19.0,29.3,71.0,1011.1,0,34.3,350,1.5,Marina Bay,4.94,62,1.0,0.0,0.0,107.482,25.139,126.03700000000026,13.689000000000306,-27.228000000000065,1,0.0,,,,,,1146.843,1,1,1
25.0,248.0,286.0,25.0,5.0,29.1,80.0,1010.7,0,34.5,233,0.8,Marina Bay,4.94,62,2.0,0.0,0.0,102.347,23.719,20.98799999999983,-10.651000000000295,37.03500000000031,1,0.0,,,,,,2120.252,2,2,0
27.0,250.0,280.0,27.0,7.0,29.1,80.0,1010.7,0,34.5,233,0.8,Marina Bay,4.94,62,3.0,0.0,0.0,105.503,30.664,28.69499999999971,-19.00500000000011,-4.8279999999999745,1,0.0,,,,,,2334.893,3,3,0
21.0,249.0,285.0,21.0,6.0,29.1,80.0,1010.7,0,34.5,233,0.8,Marina Bay,4.94,62,2.0,0.0,0.0,103.372,23.712,26.760999999999967,-19.451000000000022,-16.804000000000087,1,0.0,,,,,,1731.264,4,4,0
38.0,246.0,278.0,38.0,13.0,29.1,80.0,1010.7,0,34.5,233,0.8,Marina Bay,4.94,62,3.0,0.0,0.0,105.618,23.868,75.50199999999995,5.503000000000156,4.905999999999949,1,0.0,,,,,,3439.077,5,3,1
13.0,245.0,295.0,13.0,20.0,29.1,80.0,1010.7,0,34.5,233,0.8,Marina Bay,4.94,62,3.0,0.0,0.0,105.142,24.499,45.66100000000006,10.223999999999933,-38.59500000000003,1,0.0,,,,,,973.991,6,0,1
42.0,250.0,285.0,42.0,13.0,29.3,71.0,1011.1,0,34.3,350,1.5,Marina Bay,4.94,62,2.0,0.0,0.0,108.02,25.735,90.04399999999987,,-9.583999999999833,1,0.0,,,,,,238.907,7,5,1
25.0,249.0,282.0,25.0,11.0,29.1,80.0,1010.7,0,34.5,233,0.8,Marina Bay,4.94,62,2.0,0.0,0.0,103.809,24.032,48.534000000000106,4.472999999999956,-2.0790000000001783,1,0.0,,,,,,2147.798,8,6,1
44.0,254.0,301.0,19.0,20.0,29.3,71.0,1011.1,0,34.3,350,1.5,Marina Bay,4.94,62,1.0,0.0,0.0,122.923,31.912,119.08399999999983,91.26399999999921,-42.90799999999945,0,1.0,,,,,,462.902,8,6,1
48.0,245.0,293.0,48.0,13.0,29.3,71.0,1011.1,0,34.3,350,1.5,Marina Bay,4.94,62,2.0,0.0,0.0,106.869,24.183,94.81900000000041,-47.524999999999636,-72.58800000000065,1,0.0,,,,,,826.008,9,7,1
30.0,250.0,285.0,30.0,12.0,29.1,80.0,1010.7,0,34.5,233,0.8,Marina Bay,4.94,62,2.0,0.0,0.0,104.299,25.159,51.39499999999998,43.291999999999916,-33.672999999999774,1,0.0,,,,,,2647.098,10,8,1
26.0,250.0,279.0,26.0,2.0,29.1,80.0,1010.7,0,34.5,233,0.8,Marina Bay,4.94,62,2.0,0.0,0.0,102.705,23.207,1.406999999999698,-26.327999999999975,42.432000000000244,1,0.0,,,,,,2204.775,11,9,0
14.0,247.0,285.0,14.0,15.0,29.1,80.0,1010.7,0,34.5,233,0.8,Marina Bay,4.94,62,3.0,0.0,0.0,104.453,23.956,41.48199999999997,-28.437999999999874,3.994999999999891,1,0.0,,,,,,1066.634,12,1,1
24.0,249.0,287.0,24.0,6.0,29.1,80.0,1010.7,0,34.5,233,0.8,Marina Bay,4.94,62,2.0,0.0,0.0,103.559,24.718,32.58100000000013,-33.65299999999979,15.321999999999662,1,0.0,,,,,,2028.667,13,4,0
46.0,253.0,289.0,22.0,7.0,29.3,71.0,1011.1,0,34.3,350,1.5,Marina Bay,4.94,62,1.0,0.0,0.0,101.821,23.384,31.13799999999992,-55.09199999999964,113.20199999999932,1,0.0,,,,,,569.383,13,4,0
13.0,245.0,280.0,13.0,17.0,29.1,80.0,1010.7,0,34.5,233,0.8,Marina Bay,4.94,62,2.0,0.0,0.0,104.393,32.903,42.778999999999996,14.217999999999847,-8.927999999999884,1,0.0,,,,,,971.109,14,6,1
50.0,250.0,281.0,50.0,12.0,29.3,71.0,1011.1,0,34.3,350,1.5,Marina Bay,4.94,62,2.0,0.0,0.0,103.958,24.03,99.53399999999965,99.53399999999965,15.95300000000043,1,0.0,,,,,,1023.023,15,5,1
20.0,242.0,268.0,20.0,11.0,29.1,80.0,1010.7,0,34.5,233,0.8,Marina Bay,4.94,62,3.0,0.0,0.0,104.812,23.822,44.39200000000005,-11.377999999999929,-20.861000000000104,1,0.0,,,,,,1651.786,16,7,1
25.0,252.0,285.0,25.0,1.0,29.1,80.0,1010.7,0,34.5,233,0.8,Marina Bay,4.94,62,2.0,0.0,0.0,103.178,23.994,0.0,-7.264000000000124,50.952000000000226,1,0.0,,,,,,2099.264,17,2,0
27.0,251.0,279.0,27.0,1.0,29.1,80.0,1010.7,0,34.5,233,0.8,Marina Bay,4.94,62,2.0,0.0,0.0,102.83,26.679,0.0,-39.573999999999614,1.8399999999996908,1,0.0,,,,,,2306.198,18,9,0
23.0,249.0,285.0,23.0,10.0,29.1,80.0,1010.7,0,34.5,233,0.8,Marina Bay,4.94,62,2.0,0.0,0.0,103.418,24.098,47.33199999999988,25.284999999999854,24.7170000000001,1,0.0,,,,,,1946.219,19,8,0
