LapNumber,SpeedFL,SpeedST,TyreLife,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,PitDuration,GapToLeader,GapToAhead,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,Driver_idx,Team_idx,dnf,mode,predicted_base_pace,delta
22.0,273.0,298.0,10.0,11.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,70.923,0.0,41.87799999999993,31.777000000000044,-17.684999999999945,1,0.0,0.0,,,0.0,0.0,2336.193,8,6,1,1,71.27814251522292,-0.35514251522292284
23.0,273.0,288.0,11.0,11.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,70.78,0.0,41.40899999999988,31.180000000000064,-17.008000000000038,1,0.0,0.0,,,0.0,0.0,2406.973,8,6,1,2,72.5022675331185,-1.7222675331184973
24.0,272.0,291.0,12.0,11.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,70.924,0.0,37.60500000000002,30.97199999999998,-16.30399999999986,1,0.0,0.0,,,0.0,0.0,2477.897,8,6,1,1,71.7155287804343,-0.791528780434291
25.0,280.0,290.0,13.0,11.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.101,0.0,30.485000000000127,30.485000000000127,-15.78300000000013,1,0.0,0.0,,,0.0,0.0,2548.998,8,6,1,1,71.76383843609514,-0.6628384360951429
26.0,278.0,320.0,14.0,10.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.448,0.0,28.4849999999999,27.41899999999987,-15.713999999999942,1,0.0,0.0,,,0.0,0.0,2620.446,8,6,1,1,71.63491608714165,-0.18691608714165397
27.0,271.0,305.0,15.0,9.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.142,0.0,30.105000000000015,11.534000000000106,-15.228000000000064,1,0.0,0.0,,,0.0,0.0,2691.588,8,6,1,1,71.8200799855144,-0.6780799855144011
28.0,280.0,302.0,16.0,9.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,72.593,0.0,33.16999999999962,13.896999999999936,-15.011999999999716,1,0.0,0.0,,,0.0,0.0,2764.181,8,6,1,1,71.8294169881907,0.7635830118093025
29.0,273.0,305.0,17.0,9.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,70.895,0.0,34.57099999999991,14.138999999999667,-12.830999999999676,1,0.0,0.0,,,0.0,0.0,2835.076,8,6,1,2,71.74665711892139,-0.8516571189213948
30.0,272.0,289.0,18.0,9.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.238,0.0,36.16800000000012,15.202000000000226,-12.088999999999942,0,1.0,0.0,,,0.0,0.0,2906.314,8,6,1,1,71.73496606956375,-0.49696606956375433
31.0,273.0,288.0,19.0,9.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.075,0.0,37.69699999999966,16.297999999999774,-11.342999999999847,1,0.0,0.0,,,0.0,0.0,2977.389,8,6,1,1,71.68721350408784,-0.6122135040878334
32.0,271.0,287.0,20.0,9.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.239,0.0,39.38999999999987,17.603999999999814,-7.29300000000012,1,0.0,0.0,,,0.0,0.0,3048.628,8,6,1,1,71.7022794880947,-0.4632794880946989
33.0,272.0,288.0,21.0,8.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.002,0.0,40.78999999999997,18.74199999999973,10.894000000000233,1,0.0,0.0,,,0.0,0.0,3119.63,8,6,1,1,71.80875059529126,-0.8067505952912626
34.0,271.0,290.0,22.0,7.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,70.923,0.0,42.15200000000005,19.896000000000186,10.983999999999924,1,0.0,0.0,,,0.0,0.0,3190.553,8,6,1,2,71.81784157901765,-0.8948415790176512
35.0,271.0,289.0,23.0,7.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,70.948,0.0,43.72299999999996,20.88299999999981,10.70699999999988,1,0.0,0.0,,,0.0,0.0,3261.501,8,6,1,1,71.77314924671154,-0.8251492467115469
36.0,272.0,290.0,24.0,7.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,70.861,0.0,45.27499999999964,22.31899999999996,10.510000000000218,1,0.0,0.0,,,0.0,0.0,3332.362,8,6,1,1,71.63045428367123,-0.769454283671223
37.0,272.0,291.0,25.0,7.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,70.802,0.0,46.297999999999774,23.45600000000013,10.414999999999964,1,0.0,0.0,,,0.0,0.0,3403.164,8,6,1,1,71.62973302282005,-0.8277330228200412
38.0,271.0,290.0,26.0,7.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,70.797,0.0,47.37199999999984,24.9340000000002,11.00799999999981,1,0.0,0.0,,,0.0,0.0,3473.961,8,6,1,1,71.36673709628707,-0.5697370962870707
39.0,271.0,293.0,27.0,7.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,70.906,0.0,48.322999999999865,25.78499999999985,10.452000000000226,1,0.0,0.0,,,0.0,0.0,3544.867,8,6,1,1,71.42919772094349,-0.5231977209434859
40.0,271.0,292.0,28.0,7.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,70.708,0.0,48.34900000000016,26.85199999999986,9.831000000000133,1,0.0,0.0,,,0.0,0.0,15.38,8,6,1,2,71.91462016518092,-1.2066201651809223
41.0,271.0,291.0,29.0,7.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,71.041,0.0,49.49099999999999,27.787000000000265,8.911999999999807,1,0.0,0.0,,,0.0,0.0,86.421,8,6,1,2,71.91703068847507,-0.876030688475069
42.0,271.0,291.0,30.0,8.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,74.479,21.064,54.16199999999981,32.17900000000009,4.429000000000087,1,0.0,0.0,,,0.0,0.0,160.9,8,6,1,2,71.72110653328798,-18.30610653328798
43.0,273.0,303.0,31.0,11.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,87.028,0.0,71.55199999999968,49.28399999999965,-12.435999999999694,1,0.0,0.0,,,0.0,0.0,247.928,8,6,1,0,71.52662118826842,15.501378811731584
44.0,271.0,286.0,32.0,11.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,70.552,0.0,72.46299999999974,49.66300000000001,-12.628000000000156,1,0.0,0.0,,,0.0,0.0,318.48,8,6,1,2,71.52926133477736,-0.9772613347773529
45.0,271.0,290.0,33.0,11.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,70.168,0.0,72.58699999999999,49.221,-12.677999999999884,1,0.0,0.0,,,0.0,0.0,388.648,8,6,1,2,71.49958190571874,-1.3315819057187355
46.0,272.0,257.0,34.0,11.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,72.362,0.0,75.27199999999993,51.23700000000008,-14.955000000000382,1,0.0,0.0,,,0.0,0.0,461.01,8,6,1,0,71.51006730766082,0.8519326923391759
47.0,272.0,293.0,35.0,11.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,70.453,0.0,75.75500000000011,51.4079999999999,-15.340000000000146,1,0.0,0.0,,,0.0,0.0,531.463,8,6,1,2,71.33018673062799,-0.877186730627983
48.0,273.0,288.0,36.0,11.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,70.645,0.0,76.32700000000023,50.276000000000295,-15.740999999999984,1,0.0,0.0,,,0.0,0.0,602.108,8,6,1,1,70.8650809865447,-0.22008098654470132
49.0,273.0,294.0,37.0,11.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,70.257,0.0,76.51200000000017,50.10100000000011,-15.774000000000342,1,0.0,0.0,,,0.0,0.0,672.365,8,6,1,1,70.88559635930687,-0.6285963593068686
50.0,274.0,291.0,38.0,11.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,70.645,0.0,76.93600000000015,46.79600000000028,-16.006000000000313,1,0.0,0.0,,,0.0,0.0,743.01,8,6,1,1,70.9074481326488,-0.2624481326487995
51.0,273.0,297.0,39.0,10.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,70.162,0.0,76.80600000000004,31.230999999999767,-15.990999999999984,1,0.0,0.0,,,0.0,0.0,813.172,8,6,1,2,71.2210645531277,-1.0590645531276976
52.0,274.0,291.0,40.0,10.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,70.293,0.0,73.15800000000036,32.409000000000106,-15.91000000000031,1,0.0,0.0,,,0.0,0.0,883.465,8,6,1,1,71.09916593706872,-0.8061659370687124
53.0,274.0,289.0,41.0,10.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,69.945,0.0,70.06500000000005,33.72599999999966,-15.702999999999976,1,0.0,0.0,,,0.0,0.0,953.41,8,6,1,2,71.11630785034428,-1.1713078503442915
54.0,274.0,293.0,42.0,10.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,69.857,0.0,57.83500000000004,34.60400000000027,-15.026000000000296,1,0.0,0.0,,,0.0,0.0,1023.267,8,6,1,2,71.14635283454405,-1.2893528345440473
55.0,275.0,291.0,43.0,10.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,70.188,0.0,58.66599999999971,36.034999999999854,-13.389000000000124,1,0.0,0.0,,,0.0,0.0,1093.455,8,6,1,2,71.1633445590279,-0.9753445590279028
56.0,279.0,294.0,44.0,10.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,69.872,0.0,60.01099999999997,36.91800000000012,-12.805000000000293,1,0.0,0.0,,,0.0,0.0,1163.327,8,6,1,2,71.16324564166311,-1.2912456416631102
57.0,275.0,307.0,45.0,9.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,69.459,0.0,60.91799999999967,37.43900000000031,-12.00799999999981,1,0.0,0.0,,,0.0,0.0,1232.786,8,6,1,2,71.11849620047477,-1.6594962004747629
58.0,275.0,291.0,46.0,9.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,69.661,0.0,62.2529999999997,38.43099999999959,-11.692000000000007,1,0.0,0.0,,,0.0,0.0,1302.447,8,6,1,2,71.10904958112103,-1.448049581121026
59.0,276.0,295.0,47.0,9.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,69.46,0.0,63.27800000000025,38.58100000000013,-10.885000000000218,1,0.0,0.0,,,0.0,0.0,1371.907,8,6,1,2,71.10935964394619,-1.6493596439461982
60.0,274.0,291.0,48.0,9.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,69.792,0.0,64.39200000000073,39.04900000000089,-10.498000000000502,1,0.0,0.0,,,0.0,0.0,1441.699,8,6,1,2,71.08407271010861,-1.292072710108613
61.0,273.0,290.0,49.0,9.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,69.742,0.0,65.86200000000008,39.52499999999964,-10.074999999999818,1,0.0,0.0,,,0.0,0.0,1511.441,8,6,1,2,71.08446971707154,-1.3424697170715376
62.0,275.0,289.0,50.0,9.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,69.996,0.0,67.1929999999993,40.23399999999947,-9.751000000000204,1,0.0,0.0,,,0.0,0.0,1581.437,8,6,1,2,71.23169073542725,-1.235690735427255
63.0,275.0,291.0,51.0,9.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,71.67,0.0,70.16499999999996,42.66200000000026,-11.033000000000357,1,0.0,0.0,,,0.0,0.0,1653.107,8,6,1,1,71.17056482865907,0.4994351713409344
64.0,275.0,310.0,52.0,9.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,70.646,0.0,72.15599999999995,44.21999999999935,-11.422999999999774,1,0.0,0.0,,,0.0,0.0,1723.753,8,6,1,1,71.2031072096817,-0.5571072096817034
65.0,274.0,294.0,53.0,9.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,69.81,0.0,73.21199999999953,44.58299999999963,-11.015000000000327,1,0.0,0.0,,,0.0,0.0,1793.563,8,6,1,2,71.22753707754296,-1.4175370775429599
66.0,272.0,290.0,54.0,9.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,70.375,0.0,74.54399999999987,45.64099999999962,-10.810999999999694,1,0.0,0.0,,,0.0,0.0,1863.938,8,6,1,1,71.17714933387754,-0.8021493338775372
67.0,274.0,291.0,55.0,9.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,70.274,0.0,75.71799999999985,46.40000000000055,-10.629000000000817,1,0.0,0.0,,,0.0,0.0,1934.212,8,6,1,2,71.17715232635469,-0.9031523263546859
68.0,275.0,296.0,56.0,9.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,70.294,0.0,76.55200000000059,47.11999999999989,-10.748000000000502,1,0.0,0.0,,,0.0,0.0,2004.506,8,6,1,1,71.09637514562435,-0.8023751456243531
69.0,275.0,298.0,57.0,9.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,4.0,0.0,0.0,70.443,0.0,77.15100000000075,48.25300000000061,-11.024000000000342,1,0.0,0.0,,,0.0,0.0,2074.949,8,6,1,1,71.10155564640601,-0.6585556464060147
1.0,196.0,302.0,1.0,12.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,104.886,0.0,34.006,-13.739000000000004,-10.683999999999996,0,0.0,1.0,,,0.0,0.0,744.617,9,7,0,0,85.46441361452925,19.421586385470746
2.0,152.0,161.0,2.0,9.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,108.551,0.0,10.150000000000006,-10.105999999999996,-7.703000000000031,0,0.0,0.0,,,1.0,0.0,853.168,9,7,0,0,71.87146032353033,36.67953967646967
3.0,273.0,172.0,3.0,9.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,106.296,0.0,3.423999999999978,-3.1719999999999686,-2.406000000000006,0,0.0,0.0,,,0.0,1.0,959.464,9,7,0,0,71.85909435475276,34.43690564524725
4.0,273.0,286.0,4.0,9.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,72.35,0.0,5.519999999999982,-3.1380000000000337,-3.8209999999999695,1,0.0,0.0,,,0.0,0.0,1031.814,9,7,0,1,71.75945076126091,0.5905492387390865
5.0,279.0,297.0,5.0,9.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.439,0.0,7.100999999999942,-3.733000000000004,-5.032999999999959,1,0.0,0.0,,,0.0,0.0,1103.253,9,7,0,1,71.76977450991933,-0.3307745099193369
6.0,279.0,301.0,6.0,9.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.106,0.0,8.746999999999957,-4.484000000000037,-5.928999999999974,1,0.0,0.0,,,0.0,0.0,1174.359,9,7,0,1,71.83149958333692,-0.7254995833369264
7.0,277.0,306.0,7.0,9.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.013,0.0,10.447000000000005,-4.9780000000000655,-6.74899999999991,1,0.0,0.0,,,0.0,0.0,1245.372,9,7,0,2,71.92779779627243,-0.9147977962724241
8.0,278.0,293.0,8.0,9.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,70.941,0.0,11.994000000000028,-4.98599999999999,-7.77800000000002,1,0.0,0.0,,,0.0,0.0,1316.313,9,7,0,2,72.26254190694097,-1.3215419069409649
9.0,278.0,304.0,9.0,9.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.051,0.0,13.557000000000016,-5.135999999999967,-8.706000000000017,1,0.0,0.0,,,0.0,0.0,1387.364,9,7,0,1,71.21280523616453,-0.16180523616452547
10.0,277.0,304.0,10.0,9.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.434,0.0,15.038999999999987,-4.819999999999936,-10.071000000000026,1,0.0,0.0,,,0.0,0.0,1458.798,9,7,0,1,71.23037531546271,0.20362468453728866
11.0,277.0,306.0,11.0,9.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.603,0.0,15.695999999999913,-4.754000000000019,-11.108999999999924,1,0.0,0.0,,,0.0,0.0,1530.401,9,7,0,1,72.32438462284694,-0.7213846228469407
12.0,277.0,309.0,12.0,8.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,72.178,0.0,17.68999999999994,-7.662000000000035,-12.663999999999987,1,0.0,0.0,,,0.0,0.0,1602.579,9,7,0,1,71.71720749848913,0.46079250151086626
13.0,272.0,290.0,13.0,8.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.36,0.0,19.00400000000002,-23.801999999999907,-13.419000000000096,1,0.0,0.0,,,0.0,0.0,1673.939,9,7,0,1,71.72298262308588,-0.3629826230858839
14.0,271.0,289.0,14.0,7.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.525,0.0,19.211000000000013,-23.649000000000115,-13.646999999999936,1,0.0,0.0,,,0.0,0.0,1745.464,9,7,0,1,71.48163314680158,0.04336685319842104
15.0,270.0,289.0,15.0,7.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.551,0.0,19.488000000000056,-22.832999999999856,-14.147000000000162,1,0.0,0.0,,,0.0,0.0,1817.015,9,7,0,1,71.77884370973008,-0.22784370973008095
16.0,270.0,290.0,16.0,7.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.619,0.0,20.170000000000076,-21.942999999999984,-14.876999999999953,1,0.0,0.0,,,0.0,0.0,1888.634,9,7,0,1,71.78161816964261,-0.162618169642613
17.0,271.0,288.0,17.0,7.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.736,0.0,21.064999999999827,-21.086000000000013,-14.865999999999984,1,0.0,0.0,,,0.0,0.0,1960.37,9,7,0,1,71.78019670772427,-0.04419670772426798
18.0,272.0,289.0,18.0,7.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.577,0.0,21.85299999999984,-20.476000000000116,-15.209999999999807,1,0.0,0.0,,,0.0,0.0,2031.947,9,7,0,1,71.78132154525888,-0.20432154525887825
19.0,271.0,289.0,19.0,6.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.524,0.0,22.33400000000006,-19.698000000000093,-15.61200000000008,1,0.0,0.0,,,0.0,0.0,2103.471,9,7,0,1,71.82079476839739,-0.2967947683973904
20.0,271.0,290.0,20.0,6.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.748,0.0,22.46600000000012,-18.71900000000005,-16.435999999999922,1,0.0,0.0,,,0.0,0.0,2175.219,9,7,0,1,71.85346994244993,-0.10546994244992902
21.0,277.0,290.0,21.0,5.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.876,0.0,23.718000000000075,-18.174999999999955,-17.269000000000005,1,0.0,0.0,,,0.0,0.0,2247.095,9,7,0,1,71.5105314559213,0.3654685440787091
22.0,270.0,288.0,22.0,5.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.413,0.0,24.192999999999984,-17.684999999999945,-17.479000000000042,1,0.0,0.0,,,0.0,0.0,2318.508,9,7,0,1,71.24288192461546,0.17011807538453638
23.0,270.0,289.0,23.0,5.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.457,0.0,24.40099999999984,-17.008000000000038,-17.715999999999894,1,0.0,0.0,,,0.0,0.0,2389.965,9,7,0,1,71.1860001612881,0.27099983871188726
24.0,270.0,289.0,24.0,5.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.628,0.0,21.30100000000016,-16.30399999999986,-17.923999999999978,1,0.0,0.0,,,0.0,0.0,2461.593,9,7,0,1,71.14711700638014,0.48088299361985776
25.0,269.0,289.0,25.0,5.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.622,0.0,14.701999999999998,-15.78300000000013,-14.493999999999916,1,0.0,0.0,,,0.0,0.0,2533.215,9,7,0,1,71.03152643727834,0.5904735627216553
26.0,271.0,292.0,26.0,4.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.517,0.0,12.770999999999958,-15.713999999999942,1.3450000000000273,1,0.0,0.0,,,0.0,0.0,2604.732,9,7,0,1,71.2610302188184,0.25596978118159086
27.0,269.0,289.0,27.0,3.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.628,0.0,14.876999999999953,-15.228000000000064,0.6010000000001128,1,0.0,0.0,,,0.0,0.0,2676.36,9,7,0,1,71.24637053939843,0.3816294606015731
28.0,271.0,269.0,28.0,4.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,72.809,0.0,18.1579999999999,-15.011999999999716,-1.5520000000001346,1,0.0,0.0,,,0.0,0.0,2749.169,9,7,0,0,71.21940616195373,1.5895938380462695
29.0,271.0,292.0,29.0,5.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,73.076,0.0,21.74000000000024,-12.830999999999676,-4.220000000000255,1,0.0,0.0,,,0.0,0.0,2822.245,9,7,0,0,70.93375413487418,2.1422458651258154
30.0,271.0,291.0,30.0,5.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.98,0.0,24.07900000000018,-12.088999999999942,-6.055000000000291,0,1.0,0.0,,,0.0,0.0,2894.225,9,7,0,0,70.79722094725702,1.182779052742987
31.0,271.0,292.0,31.0,5.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,71.821,0.0,26.35399999999981,-11.342999999999847,-7.858999999999924,1,0.0,0.0,,,0.0,0.0,2966.046,9,7,0,0,70.61616033333065,1.2048396666693435
32.0,271.0,291.0,32.0,6.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,4.0,0.0,0.0,75.289,21.377,32.09699999999975,-7.29300000000012,-13.375999999999747,1,0.0,0.0,,,0.0,0.0,3041.335,9,7,0,2,71.10014594588162,-17.18814594588162
33.0,271.0,290.0,1.0,12.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,3.0,0.0,0.0,89.189,0.0,51.6840000000002,10.894000000000233,-32.84799999999996,1,0.0,0.0,,,0.0,0.0,3130.524,9,7,0,0,85.56092946202246,3.6280705379775355
34.0,271.0,291.0,2.0,11.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,3.0,0.0,0.0,71.013,0.0,53.13599999999997,10.983999999999924,-34.159999999999854,1,0.0,0.0,,,0.0,0.0,3201.537,9,7,0,1,71.64496375422387,-0.631963754223861
35.0,273.0,290.0,3.0,11.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,3.0,0.0,0.0,70.671,0.0,54.42999999999984,10.70699999999988,-35.184999999999945,1,0.0,0.0,,,0.0,0.0,3272.208,9,7,0,2,71.64654672224893,-0.9755467222489216
36.0,272.0,293.0,4.0,11.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,3.0,0.0,0.0,70.664,0.0,55.784999999999854,10.510000000000218,-36.172000000000025,1,0.0,0.0,,,0.0,0.0,3342.872,9,7,0,2,71.544999609561,-0.8809996095610018
37.0,274.0,293.0,5.0,11.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,3.0,0.0,0.0,70.707,0.0,56.71299999999974,10.414999999999964,-37.53999999999997,1,0.0,0.0,,,0.0,0.0,3413.579,9,7,0,2,71.57120672480188,-0.864206724801889
38.0,273.0,307.0,6.0,10.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,3.0,0.0,0.0,71.39,0.0,58.37999999999965,11.00799999999981,-39.56799999999976,1,0.0,0.0,,,0.0,0.0,3484.969,9,7,0,1,71.95282725253631,-0.5628272525363087
39.0,271.0,292.0,7.0,9.0,30.3,33.0,943.5,0,50.3,90,1.0,Spielberg,4.326,71,3.0,0.0,0.0,70.35,0.0,58.77500000000009,10.452000000000226,-40.41700000000037,1,0.0,0.0,,,0.0,0.0,3555.319,9,7,0,2,71.78724175338596,-1.4372417533859618
40.0,272.0,289.0,8.0,9.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,3.0,0.0,0.0,70.087,0.0,58.18000000000029,9.831000000000133,-40.88799999999992,1,0.0,0.0,,,0.0,0.0,25.211,9,7,0,2,72.15560853690491,-2.068608536904904
41.0,273.0,291.0,9.0,9.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,3.0,0.0,0.0,70.122,0.0,58.40299999999979,8.911999999999807,-41.246000000000095,1,0.0,0.0,,,0.0,0.0,95.333,9,7,0,2,71.18336433770236,-1.0613643377023578
42.0,273.0,290.0,10.0,9.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,3.0,0.0,0.0,69.996,0.0,58.59099999999989,4.429000000000087,-41.46300000000019,1,0.0,0.0,,,0.0,0.0,165.329,9,7,0,2,71.2052774269662,-1.20927742696621
43.0,273.0,289.0,11.0,8.0,30.8,31.0,942.9,0,49.3,35,0.7,Spielberg,4.326,71,3.0,0.0,0.0,70.163,0.0,59.11599999999999,-12.435999999999694,-41.90700000000015,1,0.0,0.0,,,0.0,0.0,235.492,9,7,0,2,72.18304552099022,-2.020045520990223
