Unnamed: 0,Time_x,LapNumber,PitOutTime,PitInTime,SpeedFL,SpeedST,TyreLife,LapStartTime,TrackStatus,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeStamp_y,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,GapToLeader,GapToAhead,GapToBehind,status_1,status_2,status_4,status_6,status_12,status_14,status_16,status_21,status_24,status_26,status_41,status_67,status_71,status_124,status_126,status_167,status_671,status_712,status_6712,Driver_idx,Team_idx
9421,0 days 01:45:18.163000,33.0,NO_PIT,NO_PIT,277.0,300.0,19.0,0 days 01:43:53.922000,1,18.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,84.241,83.63299999999981,7.277999999999793,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9422,0 days 01:46:42.119000,34.0,NO_PIT,NO_PIT,278.0,312.0,20.0,0 days 01:45:18.163000,1,18.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,83.956,87.11500000000024,9.628999999999904,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9423,0 days 01:48:04.434000,35.0,NO_PIT,NO_PIT,249.0,312.0,21.0,0 days 01:46:42.119000,1,17.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,82.315,89.2800000000002,10.664999999999964,4.233999999999924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9424,0 days 01:49:29.799000,36.0,NO_PIT,NO_PIT,280.0,313.0,22.0,0 days 01:48:04.434000,1,17.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,85.365,94.51599999999962,7.589999999999691,0.3470000000002073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9425,0 days 01:50:53.194000,37.0,NO_PIT,NO_PIT,278.0,313.0,23.0,0 days 01:49:29.799000,1,18.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,83.395,97.45399999999972,2.3239999999996144,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9426,0 days 01:52:15.873000,38.0,NO_PIT,NO_PIT,278.0,313.0,24.0,0 days 01:50:53.194000,1,18.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,82.679,100.45199999999976,4.041999999999916,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9427,0 days 01:53:42.317000,39.0,NO_PIT,0 days 01:53:39.561000,278.0,311.0,25.0,0 days 01:52:15.873000,1,18.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,86.444,106.95100000000002,9.373999999999796,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9428,0 days 01:55:21.871000,40.0,0 days 01:54:01.758000,NO_PIT,281.0,254.0,40.0,0 days 01:53:42.317000,1,18.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,99.554,126.212,28.37100000000009,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9429,0 days 01:56:40.224000,41.0,NO_PIT,NO_PIT,282.0,310.0,41.0,0 days 01:55:21.871000,1,18.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,78.353,124.44000000000004,26.23900000000004,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9430,0 days 01:58:02.340000,42.0,NO_PIT,NO_PIT,280.0,312.0,42.0,0 days 01:56:40.224000,1,18.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,82.116,126.41499999999996,27.77199999999993,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9431,0 days 01:59:23.145000,43.0,NO_PIT,NO_PIT,281.0,312.0,43.0,0 days 01:58:02.340000,1,18.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,80.805,127.73099999999975,27.096000000000004,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9432,0 days 02:00:44.170000,44.0,NO_PIT,NO_PIT,279.0,313.0,44.0,0 days 01:59:23.145000,1,18.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,81.025,129.0619999999999,18.141999999999825,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9433,0 days 02:02:05.220000,45.0,NO_PIT,NO_PIT,280.0,311.0,45.0,0 days 02:00:44.170000,1,18.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,81.05,130.67399999999998,18.007000000000062,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9434,0 days 02:03:25.948000,46.0,NO_PIT,NO_PIT,281.0,312.0,46.0,0 days 02:02:05.220000,1,18.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,80.728,132.16700000000037,20.73700000000008,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9435,0 days 02:04:46.221000,47.0,NO_PIT,NO_PIT,281.0,312.0,47.0,0 days 02:03:25.948000,1,18.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,80.273,132.80999999999997,19.898999999999887,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9436,0 days 02:06:08.385000,48.0,NO_PIT,NO_PIT,282.0,313.0,48.0,0 days 02:04:46.221000,1,18.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,82.164,135.596,22.52300000000014,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9437,0 days 02:07:28.490000,49.0,NO_PIT,NO_PIT,281.0,313.0,49.0,0 days 02:06:08.385000,1,18.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,80.105,132.51099999999997,23.334000000000287,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9438,0 days 02:08:48.546000,50.0,NO_PIT,NO_PIT,281.0,313.0,50.0,0 days 02:07:28.490000,1,18.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,80.056,114.82700000000024,16.66899999999987,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9439,0 days 02:10:08.622000,51.0,NO_PIT,NO_PIT,280.0,312.0,51.0,0 days 02:08:48.546000,1,18.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,80.076,116.1230000000005,18.44800000000032,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9440,0 days 02:11:28.742000,52.0,NO_PIT,NO_PIT,281.0,312.0,52.0,0 days 02:10:08.622000,1,18.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,80.12,117.44700000000012,19.18199999999979,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9441,0 days 02:12:48.822000,53.0,NO_PIT,NO_PIT,282.0,311.0,53.0,0 days 02:11:28.742000,12,18.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,80.08,119.64199999999984,19.808,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9442,0 days 02:14:37.403000,54.0,NO_PIT,0 days 02:14:34.669000,282.0,311.0,54.0,0 days 02:12:48.822000,24,18.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,108.581,150.4570000000003,30.56999999999971,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1
9443,0 days 02:16:42.253000,55.0,0 days 02:14:56.549000,NO_PIT,237.0,242.0,55.0,0 days 02:14:37.403000,4,17.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,124.85,184.15099999999984,25.28499999999985,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9444,0 days 02:18:30.065000,56.0,NO_PIT,NO_PIT,93.0,288.0,56.0,0 days 02:16:42.253000,4,17.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,107.812,143.16900000000078,2.5700000000006185,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9445,0 days 02:20:24.199000,57.0,NO_PIT,NO_PIT,252.0,260.0,57.0,0 days 02:18:30.065000,4,17.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,114.134,131.78600000000006,2.305000000000291,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9446,0 days 02:21:47.484000,58.0,NO_PIT,NO_PIT,280.0,290.0,58.0,0 days 02:20:24.199000,4,17.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,83.285,83.1869999999999,2.7470000000002983,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9447,0 days 02:23:10.169000,59.0,NO_PIT,NO_PIT,274.0,310.0,59.0,0 days 02:21:47.484000,4,17.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,82.685,41.97400000000016,3.282000000000153,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9448,0 days 02:24:38.798000,60.0,NO_PIT,NO_PIT,284.0,310.0,60.0,0 days 02:23:10.169000,41,17.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,88.629,6.846999999999753,0.7079999999996289,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,1
9449,0 days 02:26:00.870000,61.0,NO_PIT,NO_PIT,283.0,316.0,61.0,0 days 02:24:38.798000,1,17.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,82.072,13.175999999999476,1.1480000000001382,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9450,0 days 02:27:21.271000,62.0,NO_PIT,NO_PIT,287.0,314.0,62.0,0 days 02:26:00.870000,1,17.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,80.401,17.643999999999323,1.0189999999993231,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9451,0 days 02:28:41.547000,63.0,NO_PIT,NO_PIT,285.0,335.0,63.0,0 days 02:27:21.271000,1,17.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,80.276,21.54300000000057,1.081000000000131,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9452,0 days 02:30:02.083000,64.0,NO_PIT,NO_PIT,285.0,319.0,64.0,0 days 02:28:41.547000,1,17.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,80.536,25.499000000000706,0.967000000000553,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9453,0 days 02:31:22.426000,65.0,NO_PIT,NO_PIT,289.0,335.0,65.0,0 days 02:30:02.083000,1,17.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,80.343,28.84799999999996,0.4070000000001528,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9454,0 days 02:32:42.404000,66.0,NO_PIT,NO_PIT,282.0,336.0,66.0,0 days 02:31:22.426000,1,16.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,79.978,31.38100000000032,2.0720000000001164,0.8159999999998035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
9455,0 days 01:00:38.997000,1.0,NO_PIT,NO_PIT,278.0,290.0,1.0,0 days 00:59:13.393000,1,4.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,85.349,2.469999999999999,0.6910000000000025,0.926000000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9456,0 days 01:02:00.365000,2.0,NO_PIT,NO_PIT,278.0,306.0,2.0,0 days 01:00:38.997000,1,4.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.368,3.626999999999981,1.1549999999999727,0.9790000000000418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9457,0 days 01:03:21.118000,3.0,NO_PIT,NO_PIT,279.0,306.0,3.0,0 days 01:02:00.365000,1,4.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,80.753,4.513999999999982,1.217999999999989,1.0349999999999966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9458,0 days 01:04:41.757000,4.0,NO_PIT,NO_PIT,277.0,306.0,4.0,0 days 01:03:21.118000,1,4.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,80.639,4.793999999999983,1.0569999999999595,1.1210000000000375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9459,0 days 01:06:02.866000,5.0,NO_PIT,NO_PIT,277.0,309.0,5.0,0 days 01:04:41.757000,1,4.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.109,5.435999999999979,1.5219999999999343,0.7620000000000573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9460,0 days 01:07:24.431000,6.0,NO_PIT,NO_PIT,278.0,309.0,6.0,0 days 01:06:02.866000,1,4.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.565,6.747000000000014,2.374000000000024,0.5649999999999977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9461,0 days 01:08:46.054000,7.0,NO_PIT,NO_PIT,278.0,309.0,7.0,0 days 01:07:24.431000,1,4.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.623,7.4389999999999645,3.159999999999968,0.6639999999999873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9462,0 days 01:10:07.983000,8.0,NO_PIT,NO_PIT,278.0,307.0,8.0,0 days 01:08:46.054000,1,4.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.929,8.540000000000077,4.187000000000012,0.5759999999999081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9463,0 days 01:11:29.957000,9.0,NO_PIT,NO_PIT,276.0,309.0,9.0,0 days 01:10:07.983000,1,4.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.974,9.746999999999955,5.211000000000013,0.7290000000000418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9464,0 days 01:12:53.025000,10.0,NO_PIT,NO_PIT,278.0,307.0,10.0,0 days 01:11:29.957000,1,5.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,83.068,11.924999999999956,1.3109999999999218,1.4670000000000982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9465,0 days 01:14:14.577000,11.0,NO_PIT,NO_PIT,279.0,310.0,11.0,0 days 01:12:53.025000,1,5.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.552,12.341000000000008,1.8590000000000373,1.3870000000000573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9466,0 days 01:15:36.192000,12.0,NO_PIT,NO_PIT,277.0,311.0,12.0,0 days 01:14:14.577000,1,5.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.615,12.865000000000007,2.3880000000000337,1.3970000000000482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9467,0 days 01:16:58.020000,13.0,NO_PIT,NO_PIT,276.0,311.0,13.0,0 days 01:15:36.192000,1,5.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.828,13.660000000000082,2.810000000000173,1.6240000000000236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9468,0 days 01:18:20.340000,14.0,NO_PIT,NO_PIT,276.0,309.0,14.0,0 days 01:16:58.020000,1,4.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,82.32,15.200000000000044,3.7889999999999873,1.643000000000029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9469,0 days 01:19:42.209000,15.0,NO_PIT,NO_PIT,277.0,307.0,15.0,0 days 01:18:20.340000,1,4.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.869,16.264999999999873,3.957999999999856,1.7419999999999618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9470,0 days 01:21:07.948000,16.0,NO_PIT,0 days 01:21:05.232000,277.0,308.0,16.0,0 days 01:19:42.209000,1,5.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,85.739,21.345000000000027,2.450000000000045,0.5799999999999272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9471,0 days 01:22:47.728000,17.0,0 days 01:21:27.233000,NO_PIT,275.0,255.0,1.0,0 days 01:21:07.948000,1,9.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,99.78,40.46799999999985,4.093999999999824,2.964000000000169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9472,0 days 01:24:08.676000,18.0,NO_PIT,NO_PIT,278.0,306.0,2.0,0 days 01:22:47.728000,1,8.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.948,40.72299999999996,4.620000000000118,2.4039999999999964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9473,0 days 01:25:30.024000,19.0,NO_PIT,NO_PIT,277.0,306.0,3.0,0 days 01:24:08.676000,1,8.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,81.348,41.221,4.5629999999998745,8.114000000000033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9474,0 days 01:26:50.779000,20.0,NO_PIT,NO_PIT,277.0,307.0,4.0,0 days 01:25:30.024000,1,7.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.755,40.850000000000136,5.363000000000056,9.021999999999936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9475,0 days 01:28:11.324000,21.0,NO_PIT,NO_PIT,279.0,307.0,5.0,0 days 01:26:50.779000,1,6.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.545,39.92399999999998,5.800999999999931,3.6159999999999854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9476,0 days 01:29:31.604000,22.0,NO_PIT,NO_PIT,278.0,308.0,6.0,0 days 01:28:11.324000,1,5.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.28,34.968999999999824,6.162999999999784,2.499000000000024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9477,0 days 01:30:51.634000,23.0,NO_PIT,NO_PIT,280.0,308.0,7.0,0 days 01:29:31.604000,1,5.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.03,22.03599999999983,6.725999999999885,1.981000000000222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9478,0 days 01:32:11.938000,24.0,NO_PIT,NO_PIT,277.0,308.0,8.0,0 days 01:30:51.634000,1,5.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.304,22.381999999999834,7.451999999999998,1.7509999999999764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9479,0 days 01:33:32.447000,25.0,NO_PIT,NO_PIT,278.0,307.0,9.0,0 days 01:32:11.938000,1,5.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.509,22.767000000000053,8.349999999999909,1.6530000000002474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9480,0 days 01:34:53.095000,26.0,NO_PIT,NO_PIT,279.0,309.0,10.0,0 days 01:33:32.447000,1,5.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.648,23.0329999999999,9.015000000000327,1.5969999999997526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9481,0 days 01:36:13.521000,27.0,NO_PIT,NO_PIT,280.0,309.0,11.0,0 days 01:34:53.095000,1,5.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.426,22.786999999999807,9.460000000000036,1.481999999999971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9482,0 days 01:37:34.001000,28.0,NO_PIT,NO_PIT,277.0,309.0,12.0,0 days 01:36:13.521000,1,5.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.48,22.68699999999989,9.878999999999904,1.7280000000000657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9483,0 days 01:38:54.207000,29.0,NO_PIT,NO_PIT,281.0,309.0,13.0,0 days 01:37:34.001000,1,5.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.206,19.57300000000032,10.106000000000222,1.87099999999964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9484,0 days 01:40:15.390000,30.0,NO_PIT,NO_PIT,278.0,309.0,14.0,0 days 01:38:54.207000,1,5.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,81.183,20.94900000000007,3.288000000000011,1.1149999999997815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9485,0 days 01:41:35.733000,31.0,NO_PIT,NO_PIT,281.0,311.0,15.0,0 days 01:40:15.390000,1,5.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.343,21.572999999999865,5.414999999999964,1.193000000000211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9486,0 days 01:42:56.050000,32.0,NO_PIT,NO_PIT,279.0,311.0,16.0,0 days 01:41:35.733000,1,5.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.317,21.90700000000016,7.277000000000044,1.4090000000001055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9487,0 days 01:44:16.307000,33.0,NO_PIT,NO_PIT,279.0,310.0,17.0,0 days 01:42:56.050000,1,5.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.257,21.777000000000044,8.807000000000244,1.820999999999913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9488,0 days 01:45:36.593000,34.0,NO_PIT,NO_PIT,279.0,309.0,18.0,0 days 01:44:16.307000,1,5.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.286,21.5890000000004,10.169000000000324,1.955999999999676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9489,0 days 01:46:56.876000,35.0,NO_PIT,NO_PIT,281.0,309.0,19.0,0 days 01:45:36.593000,1,5.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.283,21.722000000000207,11.31100000000015,2.2919999999999163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
9490,0 days 01:48:17.328000,36.0,NO_PIT,NO_PIT,280.0,310.0,20.0,0 days 01:46:56.876000,1,5.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.452,22.04499999999961,10.910999999999603,2.208000000000084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
