Time_x,Driver,LapNumber,PitOutTime,PitInTime,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeStamp_y,Name,CircuitLength,Number of Laps,LapTime_sec,GapToLeader,GapToAhead,GapToBehind
0 days 00:57:33.551000,LEC,1.0,NO_PIT,NO_PIT,253.0,269.0,MEDIUM,1.0,True,Ferrari,0 days 00:56:08.809000,12,2.0,21.5,55.0,1017.3,False,42.6,298,1.0,0 days 00:00:18.586000,Monaco,3.337,78,84.481,1.1409999999999911,1.1409999999999911,1.6600000000000108
0 days 00:59:18.320000,LEC,2.0,NO_PIT,NO_PIT,157.0,236.0,MEDIUM,2.0,True,Ferrari,0 days 00:57:33.551000,16,2.0,21.5,55.0,1017.3,False,42.6,298,1.0,0 days 00:00:18.586000,Monaco,3.337,78,104.769,1.2760000000000105,1.2760000000000105,3.3569999999999993
0 days 01:01:07.125000,LEC,3.0,NO_PIT,NO_PIT,202.0,238.0,MEDIUM,3.0,True,Ferrari,0 days 00:59:18.320000,6,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,108.805,1.065999999999974,1.065999999999974,2.7280000000000086
0 days 01:02:48.373000,LEC,4.0,NO_PIT,NO_PIT,262.0,239.0,MEDIUM,4.0,True,Ferrari,0 days 01:01:07.125000,671,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,101.248,0.75,0.75,2.156000000000006
0 days 01:04:07.174000,LEC,5.0,NO_PIT,NO_PIT,254.0,273.0,MEDIUM,5.0,True,Ferrari,0 days 01:02:48.373000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,78.801,1.5010000000000332,1.5010000000000332,3.402999999999963
0 days 01:05:26.441000,LEC,6.0,NO_PIT,NO_PIT,254.0,271.0,MEDIUM,6.0,True,Ferrari,0 days 01:04:07.174000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,79.267,1.5960000000000036,1.5960000000000036,3.9289999999999736
0 days 01:06:45.097000,LEC,7.0,NO_PIT,NO_PIT,254.0,273.0,MEDIUM,7.0,True,Ferrari,0 days 01:05:26.441000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,78.656,1.782000000000039,1.782000000000039,4.533999999999992
0 days 01:08:03.087000,LEC,8.0,NO_PIT,NO_PIT,254.0,273.0,MEDIUM,8.0,True,Ferrari,0 days 01:06:45.097000,12,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,77.99,2.146000000000072,2.146000000000072,4.572999999999979
0 days 01:09:24.299000,LEC,9.0,NO_PIT,NO_PIT,256.0,271.0,MEDIUM,9.0,True,Ferrari,0 days 01:08:03.087000,2,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,81.212,1.2100000000000364,1.2100000000000364,5.641999999999939
0 days 01:10:44.211000,LEC,10.0,NO_PIT,NO_PIT,263.0,264.0,MEDIUM,10.0,True,Ferrari,0 days 01:09:24.299000,2,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,79.912,0.73700000000008,0.73700000000008,4.889999999999873
0 days 01:12:04.101000,LEC,11.0,NO_PIT,NO_PIT,262.0,235.0,MEDIUM,11.0,True,Ferrari,0 days 01:10:44.211000,21,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,79.89,0.8560000000001082,0.8560000000001082,2.3349999999999227
0 days 01:13:20.540000,LEC,12.0,NO_PIT,NO_PIT,257.0,275.0,MEDIUM,12.0,True,Ferrari,0 days 01:12:04.101000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,76.439,0.9950000000001182,0.9950000000001182,3.2889999999999873
0 days 01:14:36.747000,LEC,13.0,NO_PIT,NO_PIT,256.0,275.0,MEDIUM,13.0,True,Ferrari,0 days 01:13:20.540000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,76.207,1.2139999999999418,1.2139999999999418,3.8300000000001546
0 days 01:15:53.377000,LEC,14.0,NO_PIT,NO_PIT,255.0,275.0,MEDIUM,14.0,True,Ferrari,0 days 01:14:36.747000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,76.63,1.72199999999998,1.72199999999998,3.61200000000008
0 days 01:17:09.419000,LEC,15.0,NO_PIT,NO_PIT,255.0,276.0,MEDIUM,15.0,True,Ferrari,0 days 01:15:53.377000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,76.042,2.0909999999998945,2.0909999999998945,3.0920000000000982
0 days 01:18:25.162000,LEC,16.0,NO_PIT,NO_PIT,256.0,277.0,MEDIUM,16.0,True,Ferrari,0 days 01:17:09.419000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,75.743,2.9200000000000728,2.9200000000000728,2.991999999999962
0 days 01:19:40.430000,LEC,17.0,NO_PIT,NO_PIT,257.0,276.0,MEDIUM,17.0,True,Ferrari,0 days 01:18:25.162000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,75.268,3.5289999999999964,3.5289999999999964,3.18100000000004
0 days 01:20:55.251000,LEC,18.0,NO_PIT,NO_PIT,257.0,277.0,MEDIUM,18.0,True,Ferrari,0 days 01:19:40.430000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.821,3.0699999999999363,3.0699999999999363,3.293999999999869
0 days 01:22:10.767000,LEC,19.0,NO_PIT,NO_PIT,258.0,278.0,MEDIUM,19.0,True,Ferrari,0 days 01:20:55.251000,1,1.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,75.516,0.0,0.0,2.826999999999998
0 days 01:23:25.574000,LEC,20.0,NO_PIT,NO_PIT,258.0,279.0,MEDIUM,20.0,True,Ferrari,0 days 01:22:10.767000,1,1.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.807,0.0,0.0,5.93100000000004
0 days 01:24:41.356000,LEC,21.0,NO_PIT,NO_PIT,258.0,279.0,MEDIUM,21.0,True,Ferrari,0 days 01:23:25.574000,1,1.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,75.782,0.0,0.0,5.3969999999999345
0 days 01:26:13.768000,LEC,22.0,NO_PIT,0 days 01:25:50.970000,258.0,280.0,MEDIUM,22.0,True,Ferrari,0 days 01:24:41.356000,1,3.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,92.412,11.72400000000016,1.1950000000001637,5.377999999999929
0 days 01:27:33.867000,LEC,23.0,0 days 01:26:14.501000,NO_PIT,256.0,276.0,HARD,1.0,True,Ferrari,0 days 01:26:13.768000,1,3.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,80.099,16.56899999999996,5.979000000000042,3.06899999999996
0 days 01:28:49.887000,LEC,24.0,NO_PIT,NO_PIT,257.0,276.0,HARD,2.0,True,Ferrari,0 days 01:27:33.867000,1,3.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,76.02,17.40800000000013,6.778999999999996,2.536000000000058
0 days 01:30:04.505000,LEC,25.0,NO_PIT,NO_PIT,257.0,277.0,HARD,3.0,True,Ferrari,0 days 01:28:49.887000,1,3.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.618,16.850999999999885,6.996999999999844,2.8580000000001746
0 days 01:31:19.219000,LEC,26.0,NO_PIT,NO_PIT,257.0,278.0,HARD,4.0,True,Ferrari,0 days 01:30:04.505000,1,3.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.714,15.277000000000044,6.983999999999924,3.104000000000269
0 days 01:32:34.038000,LEC,27.0,NO_PIT,NO_PIT,258.0,278.0,HARD,5.0,True,Ferrari,0 days 01:31:19.219000,1,3.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.819,13.772999999999683,7.18100000000004,3.0570000000002437
0 days 01:33:48.887000,LEC,28.0,NO_PIT,NO_PIT,259.0,279.0,HARD,6.0,True,Ferrari,0 days 01:32:34.038000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.849,7.411999999999807,7.411999999999807,3.7640000000001237
0 days 01:35:03.092000,LEC,29.0,NO_PIT,NO_PIT,259.0,280.0,HARD,7.0,True,Ferrari,0 days 01:33:48.887000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.205,5.8400000000001455,5.8400000000001455,4.295000000000073
0 days 01:36:18.223000,LEC,30.0,NO_PIT,NO_PIT,261.0,283.0,HARD,8.0,True,Ferrari,0 days 01:35:03.092000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,75.131,3.711999999999989,3.711999999999989,4.032000000000153
0 days 01:37:34.996000,LEC,31.0,NO_PIT,NO_PIT,260.0,283.0,HARD,9.0,True,Ferrari,0 days 01:36:18.223000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,76.773,3.688000000000102,3.688000000000102,2.994000000000142
0 days 01:38:51.414000,LEC,32.0,NO_PIT,NO_PIT,261.0,282.0,HARD,10.0,True,Ferrari,0 days 01:37:34.996000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,76.418,5.394999999999982,5.394999999999982,3.3980000000001382
0 days 01:40:06.929000,LEC,33.0,NO_PIT,NO_PIT,259.0,278.0,HARD,11.0,True,Ferrari,0 days 01:38:51.414000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,75.515,6.268000000000029,6.268000000000029,4.208000000000084
0 days 01:41:21.909000,LEC,34.0,NO_PIT,NO_PIT,258.0,278.0,HARD,12.0,True,Ferrari,0 days 01:40:06.929000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.98,6.558999999999742,6.558999999999742,5.175000000000182
0 days 01:42:36.258000,LEC,35.0,NO_PIT,NO_PIT,258.0,276.0,HARD,13.0,True,Ferrari,0 days 01:41:21.909000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.349,6.72400000000016,6.72400000000016,5.644999999999982
0 days 01:43:50.313000,LEC,36.0,NO_PIT,NO_PIT,258.0,277.0,HARD,14.0,True,Ferrari,0 days 01:42:36.258000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.055,5.994000000000142,5.994000000000142,6.697000000000116
0 days 01:45:04.418000,LEC,37.0,NO_PIT,NO_PIT,258.0,277.0,HARD,15.0,True,Ferrari,0 days 01:43:50.313000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.105,5.429000000000087,5.429000000000087,7.988000000000284
0 days 01:46:18.988000,LEC,38.0,NO_PIT,NO_PIT,258.0,278.0,HARD,16.0,True,Ferrari,0 days 01:45:04.418000,12,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.57,5.092000000000098,5.092000000000098,7.893000000000029
0 days 01:47:33.128000,LEC,39.0,NO_PIT,NO_PIT,258.0,278.0,HARD,17.0,True,Ferrari,0 days 01:46:18.988000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.14,5.0909999999998945,5.0909999999998945,8.347000000000207
0 days 01:48:47.184000,LEC,40.0,NO_PIT,NO_PIT,258.0,278.0,HARD,18.0,True,Ferrari,0 days 01:47:33.128000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.056,3.9099999999998545,3.9099999999998545,8.634999999999764
0 days 01:50:02.019000,LEC,41.0,NO_PIT,NO_PIT,260.0,277.0,HARD,19.0,True,Ferrari,0 days 01:48:47.184000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.835,4.719000000000051,4.719000000000051,8.096999999999753
0 days 01:51:17.152000,LEC,42.0,NO_PIT,NO_PIT,258.0,277.0,HARD,20.0,True,Ferrari,0 days 01:50:02.019000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,75.133,5.432999999999993,5.432999999999993,7.101000000000113
0 days 01:52:31.708000,LEC,43.0,NO_PIT,NO_PIT,259.0,277.0,HARD,21.0,True,Ferrari,0 days 01:51:17.152000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.556,5.815000000000055,5.815000000000055,7.726000000000113
0 days 01:53:45.973000,LEC,44.0,NO_PIT,NO_PIT,258.0,278.0,HARD,22.0,True,Ferrari,0 days 01:52:31.708000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.265,6.207999999999629,6.207999999999629,8.137000000000171
0 days 01:55:00.183000,LEC,45.0,NO_PIT,NO_PIT,258.0,278.0,HARD,23.0,True,Ferrari,0 days 01:53:45.973000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.21,6.033999999999651,6.033999999999651,9.05099999999993
0 days 01:56:14.522000,LEC,46.0,NO_PIT,NO_PIT,259.0,278.0,HARD,24.0,True,Ferrari,0 days 01:55:00.183000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.339,6.196000000000367,6.196000000000367,9.586999999999534
0 days 01:57:29.056000,LEC,47.0,NO_PIT,NO_PIT,258.0,278.0,HARD,25.0,True,Ferrari,0 days 01:56:14.522000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.534,6.373000000000047,6.373000000000047,9.144999999999982
0 days 01:58:43.787000,LEC,48.0,NO_PIT,NO_PIT,261.0,282.0,HARD,26.0,True,Ferrari,0 days 01:57:29.056000,1,2.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,74.731,5.403000000000247,5.403000000000247,10.875
0 days 02:00:15.764000,LEC,49.0,NO_PIT,0 days 01:59:52.894000,261.0,284.0,HARD,27.0,True,Ferrari,0 days 01:58:43.787000,1,3.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,91.977,20.695999999999913,6.8409999999998945,11.92599999999993
0 days 02:01:32.864000,LEC,50.0,0 days 02:00:16.472000,NO_PIT,258.0,275.0,MEDIUM,50.0,False,Ferrari,0 days 02:00:15.764000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,77.1,9.514999999999873,6.902999999999793,8.947000000000116
0 days 02:02:47.232000,LEC,51.0,NO_PIT,NO_PIT,259.0,279.0,MEDIUM,51.0,False,Ferrari,0 days 02:01:32.864000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,74.368,8.717999999999847,3.0339999999996508,9.292000000000371
0 days 02:04:01.653000,LEC,52.0,NO_PIT,NO_PIT,259.0,282.0,MEDIUM,52.0,False,Ferrari,0 days 02:02:47.232000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,74.421,6.811000000000149,2.4160000000001673,8.958000000000084
0 days 02:05:17.060000,LEC,53.0,NO_PIT,NO_PIT,269.0,282.0,MEDIUM,53.0,False,Ferrari,0 days 02:04:01.653000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,75.407,4.6710000000002765,1.9749999999994543,7.555000000000291
0 days 02:06:34.168000,LEC,54.0,NO_PIT,NO_PIT,265.0,286.0,MEDIUM,54.0,False,Ferrari,0 days 02:05:17.060000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,77.108,5.907000000000153,2.774999999999636,5.149999999999636
0 days 02:07:48.665000,LEC,55.0,NO_PIT,NO_PIT,258.0,277.0,MEDIUM,55.0,False,Ferrari,0 days 02:06:34.168000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,74.497,4.78400000000056,2.279000000000451,6.8969999999999345
0 days 02:09:03.007000,LEC,56.0,NO_PIT,NO_PIT,258.0,277.0,MEDIUM,56.0,False,Ferrari,0 days 02:07:48.665000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,74.342,3.7960000000002765,1.800000000000182,7.667999999999665
0 days 02:10:17.449000,LEC,57.0,NO_PIT,NO_PIT,259.0,275.0,MEDIUM,57.0,False,Ferrari,0 days 02:09:03.007000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,74.442,2.819999999999709,1.5659999999998035,8.036000000000058
0 days 02:11:32.015000,LEC,58.0,NO_PIT,NO_PIT,260.0,278.0,MEDIUM,58.0,False,Ferrari,0 days 02:10:17.449000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,74.566,2.1390000000001237,0.9729999999999563,8.300000000000182
0 days 02:12:46.722000,LEC,59.0,NO_PIT,NO_PIT,267.0,276.0,MEDIUM,59.0,False,Ferrari,0 days 02:11:32.015000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,74.707,1.4960000000000946,0.5730000000003201,7.5090000000000146
0 days 02:14:02.163000,LEC,60.0,NO_PIT,NO_PIT,268.0,279.0,MEDIUM,60.0,False,Ferrari,0 days 02:12:46.722000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,75.441,1.84900000000016,0.43000000000029104,5.813000000000102
0 days 02:15:17.568000,LEC,61.0,NO_PIT,NO_PIT,267.0,277.0,MEDIUM,61.0,False,Ferrari,0 days 02:14:02.163000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,75.405,2.1899999999996,0.6359999999995125,4.893000000000029
0 days 02:16:33.214000,LEC,62.0,NO_PIT,NO_PIT,267.0,278.0,MEDIUM,62.0,False,Ferrari,0 days 02:15:17.568000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,75.646,2.706000000000131,0.7680000000000291,4.460000000000036
0 days 02:17:48.579000,LEC,63.0,NO_PIT,NO_PIT,267.0,278.0,MEDIUM,63.0,False,Ferrari,0 days 02:16:33.214000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,75.365,2.9830000000001746,0.8320000000003347,3.475999999999658
0 days 02:19:03.848000,LEC,64.0,NO_PIT,NO_PIT,267.0,279.0,MEDIUM,64.0,False,Ferrari,0 days 02:17:48.579000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,75.269,3.0120000000006257,0.7880000000004657,3.411000000000058
0 days 02:20:19.243000,LEC,65.0,NO_PIT,NO_PIT,268.0,279.0,MEDIUM,65.0,False,Ferrari,0 days 02:19:03.848000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,75.395,3.2849999999998545,0.7049999999999272,2.6770000000005894
0 days 02:21:34.158000,LEC,66.0,NO_PIT,NO_PIT,268.0,280.0,MEDIUM,66.0,False,Ferrari,0 days 02:20:19.243000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,74.915,2.9859999999998763,0.6520000000000437,2.868000000000393
0 days 02:22:49.083000,LEC,67.0,NO_PIT,NO_PIT,268.0,279.0,MEDIUM,67.0,False,Ferrari,0 days 02:21:34.158000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,74.925,2.3599999999996726,0.569999999999709,2.9570000000003347
0 days 02:24:04.719000,LEC,68.0,NO_PIT,NO_PIT,269.0,280.0,MEDIUM,68.0,False,Ferrari,0 days 02:22:49.083000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,75.636,1.7230000000008658,0.5910000000003492,2.5809999999992215
0 days 02:25:20.823000,LEC,69.0,NO_PIT,NO_PIT,268.0,282.0,MEDIUM,69.0,False,Ferrari,0 days 02:24:04.719000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,76.104,1.7640000000001237,0.7109999999993306,2.115000000000691
0 days 02:26:36.873000,LEC,70.0,NO_PIT,NO_PIT,269.0,284.0,MEDIUM,70.0,False,Ferrari,0 days 02:25:20.823000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,76.05,2.0020000000004075,0.5230000000001382,1.9639999999999418
0 days 02:27:53.183000,LEC,71.0,NO_PIT,NO_PIT,269.0,282.0,MEDIUM,71.0,False,Ferrari,0 days 02:26:36.873000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,76.31,2.2539999999999054,0.4710000000004584,1.2489999999997963
0 days 02:29:09.662000,LEC,72.0,NO_PIT,NO_PIT,268.0,283.0,MEDIUM,72.0,False,Ferrari,0 days 02:27:53.183000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,76.479,2.661000000000058,0.569999999999709,0.9110000000000582
0 days 02:30:26.011000,LEC,73.0,NO_PIT,NO_PIT,269.0,283.0,MEDIUM,73.0,False,Ferrari,0 days 02:29:09.662000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,76.349,2.78899999999976,0.5639999999993961,0.7759999999998399
0 days 02:31:42.259000,LEC,74.0,NO_PIT,NO_PIT,270.0,286.0,MEDIUM,74.0,False,Ferrari,0 days 02:30:26.011000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,76.248,2.688000000000102,0.5250000000005457,0.7209999999995489
0 days 02:32:58.602000,LEC,75.0,NO_PIT,NO_PIT,270.0,286.0,MEDIUM,75.0,False,Ferrari,0 days 02:31:42.259000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,76.343,2.686999999999898,0.46299999999973807,0.5169999999998254
0 days 02:34:14.565000,LEC,76.0,NO_PIT,NO_PIT,269.0,286.0,MEDIUM,76.0,False,Ferrari,0 days 02:32:58.602000,1,3.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,75.963,2.181999999999789,0.5900000000001455,0.46299999999973807
0 days 02:35:30.675000,LEC,77.0,NO_PIT,NO_PIT,268.0,286.0,MEDIUM,77.0,False,Ferrari,0 days 02:34:14.565000,1,2.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,76.11,0.9829999999992651,0.9829999999992651,0.8760000000002037
0 days 02:36:46.044000,LEC,78.0,NO_PIT,NO_PIT,255.0,284.0,MEDIUM,78.0,False,Ferrari,0 days 02:35:30.675000,1,2.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,75.369,3.131000000000313,3.131000000000313,0.5270000000000437
0 days 00:57:47.088000,STR,1.0,NO_PIT,NO_PIT,110.0,270.0,HARD,1.0,False,Aston Martin,0 days 00:56:08.809000,126,16.0,21.5,55.0,1017.3,False,42.6,298,1.0,0 days 00:00:18.586000,Monaco,3.337,78,98.018,14.677999999999997,1.4410000000000025,12.457999999999998
0 days 00:59:36.894000,STR,2.0,NO_PIT,NO_PIT,115.0,236.0,HARD,2.0,False,Aston Martin,0 days 00:57:47.088000,6,16.0,21.5,55.0,1017.3,False,42.6,298,1.0,0 days 00:00:18.586000,Monaco,3.337,78,109.806,19.850000000000023,0.35300000000000864,11.527999999999992
0 days 01:01:26.247000,STR,3.0,NO_PIT,NO_PIT,191.0,224.0,HARD,3.0,False,Aston Martin,0 days 00:59:36.894000,6,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,109.353,20.187999999999988,0.7930000000000064,10.71999999999997
0 days 01:03:02.600000,STR,4.0,NO_PIT,NO_PIT,266.0,223.0,HARD,4.0,False,Aston Martin,0 days 01:01:26.247000,671,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,96.353,14.976999999999975,0.6699999999999591,7.4640000000000555
0 days 01:04:22.885000,STR,5.0,NO_PIT,NO_PIT,260.0,279.0,HARD,5.0,False,Aston Martin,0 days 01:03:02.600000,1,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,80.285,17.21199999999999,0.9560000000000173,5.8419999999999845
0 days 01:05:43.191000,STR,6.0,NO_PIT,NO_PIT,269.0,276.0,HARD,6.0,False,Aston Martin,0 days 01:04:22.885000,1,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,80.306,18.346000000000004,0.5159999999999627,3.8170000000000073
0 days 01:07:04.387000,STR,7.0,NO_PIT,NO_PIT,268.0,266.0,HARD,7.0,False,Aston Martin,0 days 01:05:43.191000,1,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,81.196,21.072000000000003,0.7970000000000255,1.77800000000002
0 days 01:08:26.050000,STR,8.0,NO_PIT,NO_PIT,260.0,278.0,HARD,8.0,False,Aston Martin,0 days 01:07:04.387000,12,17.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,81.663,25.109000000000037,0.10900000000003729,3.466000000000008
0 days 01:09:48.371000,STR,9.0,NO_PIT,NO_PIT,269.0,237.0,HARD,9.0,False,Aston Martin,0 days 01:08:26.050000,2,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,82.321,25.281999999999925,0.59699999999998,0.7560000000000855
