LapNumber,SpeedFL,SpeedST,TyreLife,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,GapToLeader,GapToAhead,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,PitDuration,Driver_idx,Team_idx,dnf
69.0,261.0,278.0,13.0,5.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,75.585,54.33000000000084,50.45100000000002,80.52899999999954,1,0.0,,0.0,,,,1554.167,0,13,4,0
70.0,261.0,278.0,14.0,5.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,75.257,53.775000000000546,49.8090000000002,82.27400000000034,1,0.0,,0.0,,,,1629.424,0,13,4,0
71.0,259.0,275.0,15.0,5.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,75.088,52.80499999999938,49.30199999999968,83.98400000000038,1,0.0,,0.0,,,,1704.512,0,13,4,0
72.0,260.0,278.0,16.0,5.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,74.273,51.00600000000031,47.4340000000002,86.63100000000031,1,0.0,,0.0,,,,1778.785,0,13,4,0
73.0,260.0,277.0,17.0,5.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,74.09,48.875,45.3100000000004,89.26500000000033,1,0.0,,0.0,,,,1852.875,0,13,4,0
74.0,259.0,276.0,18.0,5.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,75.388,47.91399999999976,44.50500000000011,90.5039999999999,1,0.0,,0.0,,,,1928.263,0,13,4,0
75.0,258.0,276.0,19.0,5.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,76.317,47.886999999999716,44.68299999999999,90.76199999999972,1,0.0,,0.0,,,,2004.58,0,13,4,0
76.0,258.0,275.0,20.0,5.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,76.537,47.95600000000013,45.311000000000604,90.85800000000017,1,0.0,,0.0,,,,2081.117,0,13,4,0
77.0,258.0,275.0,21.0,5.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,76.522,47.16899999999987,31.14600000000064,91.13400000000001,1,0.0,,0.0,,,,2157.639,0,13,4,0
78.0,228.0,274.0,22.0,5.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,77.439,51.387000000000626,30.81500000000051,,1,0.0,,0.0,,,,2235.078,0,13,4,0
3.0,117.0,224.0,2.0,20.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,109.362,67.68299999999994,3.7520000000000095,,0,0.0,,0.0,,,,114.972,0,14,6,1
4.0,252.0,271.0,3.0,20.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,83.609,49.72799999999995,5.2339999999999804,,0,0.0,,0.0,,,,198.581,0,14,6,1
5.0,254.0,272.0,4.0,20.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,76.394,48.071999999999946,6.052000000000021,,1,0.0,,0.0,,,,274.975,0,14,6,1
6.0,253.0,273.0,5.0,20.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,75.757,44.65700000000004,6.954000000000065,,1,0.0,,0.0,,,,350.732,0,14,6,1
7.0,254.0,273.0,6.0,20.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,75.721,41.908000000000015,7.6170000000000755,,1,0.0,,0.0,,,,426.453,0,14,6,1
8.0,253.0,274.0,7.0,19.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,78.331,42.613000000000056,,,0,1.0,,0.0,,,,504.784,0,14,6,1
9.0,254.0,262.0,8.0,19.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,78.411,38.875999999999976,9.588999999999942,,0,0.0,,0.0,,,,583.195,0,14,6,1
10.0,255.0,269.0,9.0,19.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,76.782,35.273000000000025,6.816000000000031,,0,0.0,,0.0,,,,659.977,0,14,6,1
11.0,255.0,279.0,10.0,19.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,76.256,31.758000000000038,3.0550000000000637,,0,0.0,,1.0,,,,736.233,0,14,6,1
12.0,256.0,280.0,11.0,18.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,77.804,33.26200000000017,1.4580000000000837,10.954999999999927,1,0.0,,0.0,,,,814.037,0,14,6,1
13.0,257.0,280.0,12.0,17.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,79.088,36.36200000000008,0.8659999999999854,10.145999999999958,1,0.0,,0.0,,,,893.125,0,14,6,1
14.0,263.0,280.0,13.0,17.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,78.481,38.721000000000004,0.9610000000000127,7.770999999999958,1,0.0,,0.0,,,,971.606,0,14,6,1
15.0,265.0,278.0,14.0,17.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,78.647,41.694999999999936,0.41399999999998727,5.676999999999907,1,0.0,,0.0,,,,1050.253,0,14,6,1
16.0,269.0,279.0,15.0,17.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,80.378,47.15899999999988,0.15399999999999636,3.6159999999999854,1,0.0,,0.0,,,,1130.631,0,14,6,1
17.0,264.0,281.0,16.0,15.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,80.937,53.437000000000126,0.9760000000001128,2.647999999999911,1,0.0,,0.0,,,,1211.568,0,14,6,1
18.0,264.0,278.0,17.0,15.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,79.222,57.378999999999905,0.5899999999999181,1.4700000000000273,1,0.0,,0.0,,,,1290.79,0,14,6,1
19.0,265.0,279.0,18.0,15.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,79.729,58.521999999999935,0.5670000000000073,0.7989999999999782,1,0.0,,0.0,,,,1370.519,0,14,6,1
20.0,262.0,280.0,19.0,15.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,79.335,63.05000000000018,1.0060000000000855,0.8449999999997999,1,0.0,,0.0,,,,1449.854,0,14,6,1
21.0,264.0,278.0,20.0,15.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,77.718,64.98599999999988,0.8389999999999418,1.2770000000000437,1,0.0,,0.0,,,,1527.572,0,14,6,1
22.0,263.0,278.0,21.0,15.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,77.664,61.96199999999999,1.1079999999999472,1.122000000000071,1,0.0,,0.0,,,,1605.236,0,14,6,1
23.0,256.0,278.0,22.0,15.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,77.216,63.92399999999998,1.3910000000000764,1.4629999999999654,1,0.0,,0.0,,,,1682.452,0,14,6,1
24.0,255.0,277.0,23.0,15.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,77.286,66.029,1.65099999999984,1.2320000000001983,1,0.0,,0.0,,,,1759.738,0,14,6,1
25.0,256.0,278.0,24.0,15.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,77.965,68.81899999999973,1.2029999999999745,0.805000000000291,1,0.0,,0.0,,,,1837.703,0,14,6,1
28.0,257.0,277.0,2.0,18.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,6.0,0.0,0.0,76.02,87.40199999999959,12.644999999999982,3.286000000000058,1,0.0,,0.0,,,,2090.107,0,14,6,1
29.0,256.0,278.0,3.0,18.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,6.0,0.0,0.0,75.193,86.81800000000021,6.273000000000138,4.007000000000062,1,0.0,,0.0,,,,2165.3,0,14,6,1
30.0,257.0,280.0,4.0,18.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,6.0,0.0,0.0,75.543,85.10200000000032,3.038000000000011,3.7619999999997162,1,0.0,,0.0,,,,2240.843,0,14,6,1
31.0,265.0,282.0,5.0,18.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,6.0,0.0,0.0,78.214,86.51900000000023,1.3250000000002728,1.5549999999998363,1,0.0,,0.0,,,,2319.057,0,14,6,1
32.0,265.0,282.0,6.0,18.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,6.0,0.0,0.0,79.347,91.15499999999975,0.44499999999970896,2.0530000000003383,1,0.0,,0.0,,,,2398.404,0,14,6,1
33.0,265.0,282.0,7.0,18.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,6.0,0.0,0.0,79.276,95.78900000000021,0.9369999999998981,1.3049999999998363,1,0.0,,0.0,,,,2477.68,0,14,6,1
34.0,265.0,282.0,8.0,18.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,6.0,0.0,0.0,79.276,100.37599999999975,0.487999999999829,0.7330000000001746,1,0.0,,0.0,,,,2556.956,0,14,6,1
37.0,255.0,275.0,37.0,18.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,5.0,0.0,0.0,74.884,125.47499999999991,12.7199999999998,,0,1.0,,0.0,,,,2805.694,0,14,6,1
38.0,255.0,276.0,38.0,18.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,5.0,0.0,0.0,74.97,125.53800000000001,8.961999999999989,,1,0.0,,0.0,,,,2880.664,0,14,6,1
39.0,255.0,277.0,39.0,18.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,5.0,0.0,0.0,75.888,127.28499999999985,5.960999999999785,,1,0.0,,0.0,,,,2956.552,0,14,6,1
40.0,256.0,278.0,40.0,18.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,5.0,0.0,0.0,76.335,128.3829999999998,3.8530000000000655,,1,0.0,,0.0,,,,3032.887,0,14,6,1
41.0,256.0,280.0,41.0,18.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,5.0,0.0,0.0,76.847,131.20399999999972,1.8339999999998327,,1,0.0,,0.0,,,,3109.734,0,14,6,1
42.0,257.0,280.0,42.0,18.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,5.0,0.0,0.0,77.678,134.4630000000002,1.7139999999999418,,1,0.0,,0.0,,,,3187.412,0,14,6,1
43.0,257.0,281.0,43.0,18.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,5.0,0.0,0.0,77.037,137.32600000000002,1.2100000000000364,,1,0.0,,0.0,,,,3264.449,0,14,6,1
44.0,264.0,280.0,44.0,17.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,5.0,0.0,0.0,78.35,141.80399999999963,1.1209999999996398,13.579000000000178,1,0.0,,0.0,,,,3342.799,0,14,6,1
45.0,265.0,280.0,45.0,17.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,5.0,0.0,0.0,78.458,145.8779999999997,0.8689999999996871,14.18899999999985,1,0.0,,0.0,,,,3421.257,0,14,6,1
46.0,267.0,275.0,46.0,17.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,5.0,0.0,0.0,79.853,151.5540000000001,0.5320000000001528,10.24499999999989,1,0.0,,0.0,,,,3501.11,0,14,6,1
47.0,267.0,280.0,47.0,17.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,5.0,0.0,0.0,80.127,157.32400000000007,0.7699999999999818,5.3409999999998945,1,0.0,,0.0,,,,3581.237,0,14,6,1
48.0,266.0,281.0,48.0,17.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,78.016,159.63900000000012,0.5459999999998217,3.5709999999999127,1,0.0,,0.0,,,,58.801,0,14,6,1
49.0,258.0,280.0,49.0,17.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,78.411,161.36599999999999,0.7980000000002292,3.8359999999997854,1,0.0,,0.0,,,,137.212,0,14,6,1
50.0,266.0,276.0,50.0,17.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,79.679,152.76400000000012,0.512000000000171,0.58199999999988,1,0.0,,0.0,,,,216.891,0,14,6,1
51.0,231.0,280.0,51.0,17.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,80.698,158.29700000000003,0.48800000000028376,1.0609999999996944,1,0.0,,0.0,,,,297.589,0,14,6,1
52.0,258.0,282.0,52.0,17.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,80.809,162.77800000000025,0.8739999999997963,0.6279999999997017,1,0.0,,0.0,,,,378.398,0,14,6,1
53.0,266.0,282.0,53.0,17.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,79.965,165.19600000000082,0.5840000000007421,0.29099999999925785,1,0.0,,0.0,,,,458.363,0,14,6,1
54.0,266.0,281.0,54.0,17.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,78.704,168.02800000000025,0.5780000000004293,0.4279999999998836,1,0.0,,0.0,,,,537.067,0,14,6,1
55.0,267.0,282.0,55.0,17.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,78.823,171.23100000000068,0.7090000000007421,0.7599999999993088,1,0.0,,0.0,,,,615.89,0,14,6,1
56.0,266.0,281.0,56.0,17.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,78.451,174.35199999999986,0.670999999999367,0.285000000000764,1,0.0,,0.0,,,,694.341,0,14,6,1
57.0,268.0,281.0,57.0,17.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,78.438,177.3719999999994,0.6829999999999927,0.5080000000007203,1,0.0,,0.0,,,,772.779,0,14,6,1
58.0,267.0,281.0,58.0,17.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,78.118,180.2430000000004,0.5519999999996799,0.3320000000003347,1,0.0,,0.0,,,,850.897,0,14,6,1
59.0,267.0,280.0,59.0,17.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,78.997,183.89000000000033,0.4859999999998763,0.6219999999993888,1,0.0,,0.0,,,,929.894,0,14,6,1
60.0,266.0,279.0,60.0,17.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,78.808,187.61000000000058,0.6069999999999709,0.3220000000001164,1,0.0,,0.0,,,,1008.702,0,14,6,1
61.0,266.0,279.0,61.0,17.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,78.797,191.34299999999985,0.5259999999998399,0.5659999999998035,1,0.0,,0.0,,,,1087.499,0,14,6,1
62.0,267.0,279.0,62.0,17.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,78.266,194.47900000000027,0.5780000000004293,3.8649999999997817,1,0.0,,0.0,,,,1165.765,0,14,6,1
63.0,267.0,279.0,63.0,17.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,78.906,198.29700000000048,0.6069999999999709,4.164999999999964,1,0.0,,0.0,,,,1244.671,0,14,6,1
64.0,236.0,278.0,64.0,16.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,82.158,205.21500000000015,4.3859999999995125,2.154000000000451,1,0.0,,0.0,,,,1326.829,0,14,6,1
65.0,267.0,282.0,65.0,16.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,78.96,209.05299999999988,6.007999999999811,0.7650000000003274,1,0.0,,0.0,,,,1405.789,0,14,6,1
66.0,268.0,281.0,66.0,16.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,77.324,211.16300000000047,5.815000000000509,0.375,1,0.0,,0.0,,,,1483.113,0,14,6,1
67.0,267.0,280.0,67.0,16.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,77.412,213.02399999999943,5.208999999999833,0.4080000000003565,1,0.0,,0.0,,,,1560.525,0,14,6,1
68.0,265.0,280.0,68.0,16.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,77.248,213.9990000000007,5.356999999999971,0.876999999999498,1,0.0,,0.0,,,,1637.773,0,14,6,1
69.0,266.0,280.0,69.0,15.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,76.985,214.92100000000028,5.639000000000124,0.8659999999999854,1,0.0,,0.0,,,,1714.758,0,14,6,1
70.0,265.0,280.0,70.0,15.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,77.096,216.20500000000084,6.028000000000247,0.5109999999995125,1,0.0,,0.0,,,,1791.854,0,14,6,1
71.0,266.0,280.0,71.0,15.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,76.484,216.6309999999994,6.255999999999403,0.6289999999999054,1,0.0,,0.0,,,,1868.338,0,14,6,1
72.0,266.0,280.0,72.0,15.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,76.624,217.183,6.744999999999891,0.6870000000008076,1,0.0,,0.0,,,,1944.962,0,14,6,1
73.0,265.0,279.0,73.0,14.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,76.774,217.73599999999988,7.850000000000364,0.6300000000001091,1,0.0,,0.0,,,,2021.736,0,14,6,1
74.0,266.0,279.0,74.0,14.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,76.831,218.21799999999985,9.11700000000019,1.2100000000000364,1,0.0,,0.0,,,,2098.567,0,14,6,1
75.0,258.0,278.0,75.0,14.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,76.681,218.55499999999938,9.877999999999702,1.0330000000003565,1,0.0,,0.0,,,,2175.248,0,14,6,1
76.0,257.0,278.0,76.0,14.0,22.5,56.0,1016.7,0,42.3,146,1.1,Monaco,3.337,78,5.0,0.0,0.0,76.867,218.95399999999972,11.30999999999949,1.9710000000004584,1,0.0,,0.0,,,,2252.115,0,14,6,1
1.0,253.0,275.0,1.0,11.0,21.5,55.0,1017.3,0,42.6,298,1.0,Monaco,3.337,78,4.0,0.0,0.0,92.413,9.072999999999993,0.9339999999999975,0.375,0,1.0,,0.0,,,,3442.897,0,15,5,1
2.0,185.0,256.0,2.0,11.0,21.5,55.0,1017.3,0,42.6,298,1.0,Monaco,3.337,78,4.0,0.0,0.0,111.609,16.048000000000002,0.39099999999999113,1.170000000000016,0,0.0,,0.0,,,,3554.506,0,15,5,1
3.0,158.0,252.0,3.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,108.386,15.418999999999983,0.43100000000004,0.8899999999999864,0,0.0,,0.0,,,,62.708,0,15,5,1
4.0,252.0,265.0,4.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,96.808,10.663000000000011,1.233000000000004,0.7779999999999632,0,0.0,,0.0,,,,159.516,0,15,5,1
5.0,252.0,276.0,5.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,80.58,13.192999999999984,1.3480000000000132,0.6730000000000018,1,0.0,,0.0,,,,240.096,0,15,5,1
6.0,260.0,276.0,6.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,81.056,15.076999999999998,0.9779999999999518,0.5910000000000082,1,0.0,,0.0,,,,321.152,0,15,5,1
7.0,254.0,277.0,7.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,81.577,18.18399999999997,1.2679999999999154,0.27800000000002,1,0.0,,0.0,,,,402.729,0,15,5,1
8.0,255.0,279.0,8.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,80.384,20.942000000000007,1.1809999999999263,0.19399999999995998,0,1.0,,0.0,,,,483.113,0,15,5,1
9.0,265.0,263.0,9.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,83.673,22.466999999999985,0.7029999999999745,0.5520000000000209,0,0.0,,0.0,,,,566.786,0,15,5,1
10.0,264.0,279.0,10.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,81.668,23.75,0.8429999999999609,0.3909999999999627,0,0.0,,0.0,,,,648.454,0,15,5,1
11.0,265.0,279.0,11.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,79.43,23.409000000000106,0.8260000000000218,0.3649999999998954,0,0.0,,1.0,,,,727.884,0,15,5,1
12.0,262.0,279.0,12.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,80.134,27.243000000000166,1.2999999999999545,0.9849999999999,1,0.0,,0.0,,,,808.018,0,15,5,1
13.0,264.0,278.0,13.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,79.149,30.403999999999996,1.2049999999999272,0.73700000000008,1,0.0,,0.0,,,,887.167,0,15,5,1
14.0,264.0,278.0,14.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,79.429,33.71100000000001,0.8170000000000073,0.5550000000000637,1,0.0,,0.0,,,,966.596,0,15,5,1
15.0,264.0,278.0,15.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,79.999,38.037000000000035,0.6730000000000018,0.31999999999993634,1,0.0,,0.0,,,,1046.595,0,15,5,1
16.0,264.0,278.0,16.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,80.697,43.819999999999936,0.6779999999998836,0.3890000000001237,1,0.0,,0.0,,,,1127.292,0,15,5,1
17.0,264.0,279.0,17.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,81.06,50.221000000000004,0.7599999999999909,0.38600000000019463,1,0.0,,0.0,,,,1208.352,0,15,5,1
18.0,263.0,278.0,18.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,80.143,55.08399999999983,0.6679999999998927,0.3690000000001419,1,0.0,,0.0,,,,1288.495,0,15,5,1
19.0,263.0,278.0,19.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,79.522,56.01999999999998,0.9110000000000582,0.4759999999998854,1,0.0,,0.0,,,,1368.017,0,15,5,1
20.0,264.0,277.0,20.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,77.855,59.06800000000021,0.8380000000001928,1.1340000000000146,1,0.0,,0.0,,,,1445.872,0,15,5,1
21.0,257.0,277.0,21.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,77.461,60.746999999999844,1.2029999999999745,1.4480000000000928,1,0.0,,0.0,,,,1523.333,0,15,5,1
22.0,255.0,277.0,22.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,77.064,57.12300000000005,1.2660000000000764,1.6849999999999454,1,0.0,,0.0,,,,1600.397,0,15,5,1
23.0,255.0,276.0,23.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,76.75,58.618999999999915,1.4600000000000364,1.8350000000000364,1,0.0,,0.0,,,,1677.147,0,15,5,1
24.0,254.0,275.0,24.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,77.018,60.45600000000013,1.5240000000001146,1.7519999999999527,1,0.0,,0.0,,,,1754.165,0,15,5,1
25.0,253.0,274.0,25.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,80.726,66.00699999999983,4.596999999999753,0.24200000000018917,1,0.0,,0.0,,,,1834.891,0,15,5,1
26.0,255.0,277.0,26.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,79.31,69.029,6.643000000000029,0.4230000000002292,1,0.0,,0.0,,,,1914.201,0,15,5,1
27.0,255.0,276.0,27.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,79.588,72.29399999999987,9.045999999999822,0.2880000000000109,1,0.0,,0.0,,,,1993.789,0,15,5,1
28.0,256.0,275.0,28.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,79.617,70.70100000000002,8.52200000000039,0.3439999999995962,1,0.0,,0.0,,,,2073.406,0,15,5,1
29.0,254.0,276.0,29.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,79.113,74.03700000000026,8.146999999999935,0.4780000000000655,1,0.0,,0.0,,,,2152.519,0,15,5,1
30.0,260.0,276.0,30.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,80.644,77.42200000000003,12.99499999999989,0.3480000000004111,1,0.0,,0.0,,,,2233.163,0,15,5,1
31.0,259.0,276.0,31.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,77.277,77.90200000000004,3.2909999999997126,1.1390000000001237,1,0.0,,0.0,,,,2310.44,0,15,5,1
32.0,257.0,271.0,32.0,11.0,21.8,52.0,1016.9,0,43.2,346,1.6,Monaco,3.337,78,4.0,0.0,0.0,80.054,83.24499999999989,4.143999999999778,0.46900000000005093,1,0.0,,0.0,,,,2390.494,0,15,5,1
