oes LapNumber,Compound,TyreLife,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Circuit_Name,Circuit_CircuitLength,Circuit_Number_of_Laps,Circuit_NumberOfTurns,Circuit_AverageAngleAbs,Circuit_AverageAngle,LapTime_sec,GapToLeader,GapToAhead,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,Driver_idx,Team_idx,dnf,mode
0.2321428571428571,7,0.2321428571428571,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.7626971737818458,-0.802118509685418,0.9633269185546516,0.3530299973418358,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6735152510632865,0,0,0,0
0.25,7,0.25,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.7925149183209912,-0.8144412196307719,0.9443037411330216,0.3355815388101474,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7591558834488773,0,0,0,0
0.2678571428571428,7,0.2678571428571428,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.767203392409948,-0.8063609690945093,0.9567776239270008,0.338716865526974,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8450468161505362,0,0,0,0
0.2857142857142857,7,0.2857142857142857,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.4987478145655454,-0.7575738899811305,1.0320926533298325,0.3655365802525629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.933592449174129,0,0,0,0
0.3035714285714285,7,0.3035714285714285,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.616005375888297,-0.5566023698921104,1.3423423386914135,-0.3829537198569098,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0209785470213917,0,0,0,0
0.3214285714285714,7,0.3214285714285714,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.6380570840683732,-0.4506531184592268,-1.5099584842711546,2.102063028699972,1,0.0,0.0,0.0,0.0,0.0,0.0,1.1081465801993524,0,0,0,0
0.3392857142857142,7,0.3392857142857142,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.6707511383701374,-0.3858199472990983,-0.7015964815384846,2.1132255434181446,1,0.0,0.0,0.0,0.0,0.0,0.0,1.1949913088023918,0,0,0,0
0.3571428571428571,7,0.3571428571428571,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.7111153520388844,-0.3471257726390331,-0.128595420746097,2.1005814272327528,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2814368842498836,0,0,0,0
0.375,7,0.375,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.7242504999548428,-0.3081286799798968,0.2541988359832914,2.0983329235923787,1,0.0,0.0,0.0,0.0,0.0,0.0,1.367752569003052,0,0,0,0
0.3928571428571428,7,0.3928571428571428,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.7581909551537421,-0.2788986388430554,0.4260516000987134,2.097837660708298,1,0.0,0.0,0.0,0.0,0.0,0.0,1.4537326237869472,0,0,0,0
0.4107142857142857,7,0.4107142857142857,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.7301948734642557,-0.2498808697681079,0.5958161021727896,2.110779093882515,1,0.0,0.0,0.0,0.0,0.0,0.0,1.5399895258901295,0,0,0,0
0.4285714285714285,7,0.4285714285714285,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.7429465134118644,-0.2032847992764262,0.8014965694853898,2.097116896370895,1,0.0,0.0,0.0,0.0,0.0,0.0,1.626120329728021,0,0,0,0
